Metabolite ID	Standard Gibbs energy of formation (kJ/mol)	Uncertainty corresponding to 95% confidence interval (kJ/mol)	Standard transformed Gibbs energy of formation (kJ/mol)	Minimum transformed Gibbs energy of formation (kJ/mol)	Maximum transformed Gibbs energy of formation (kJ/mol)	Minimum concentration (M)	Maximum concentration (M)
pe226_hs[c]	0.00	3.36	2000.65	1970.96	1988.78	1.00e-05	1.00e-02
pe224_hs[c]	-678.05	7.83	1409.58	1379.89	1397.71	1.00e-05	1.00e-02
pedh203_hs[c]	-699.13	7.33	1301.52	1271.83	1289.64	1.00e-05	1.00e-02
pe12_hs[c]	-770.20	5.69	795.52	765.83	783.64	1.00e-05	1.00e-02
pe14_hs[c]	-754.54	6.07	985.15	955.46	973.27	1.00e-05	1.00e-02
pe161_hs[c]	-741.29	6.36	1085.38	1055.70	1073.51	1.00e-05	1.00e-02
pe13_hs[c]	-762.37	5.88	890.33	860.64	878.46	1.00e-05	1.00e-02
pe15_hs[c]	-715.34	6.12	1111.34	1081.65	1099.46	1.00e-05	1.00e-02
pe17_hs[c]	-731.05	6.63	1269.60	1239.91	1257.72	1.00e-05	1.00e-02
pcholn203_hs[c]	-646.40	6.62	1658.70	1629.01	1646.82	1.00e-05	1.00e-02
pailar_hs[c]	-2062.46	7.90	25.18	-4.51	13.31	1.00e-05	1.00e-02
pcholn24_hs[c]	0.00	3.36	2913.99	2884.31	2902.12	1.00e-05	1.00e-02
pcholn261_hs[c]	-621.30	8.18	2379.68	2350.00	2367.81	1.00e-05	1.00e-02
pcholn281_hs[c]	-605.63	8.55	2569.32	2539.63	2557.44	1.00e-05	1.00e-02
pcholn28_hs[c]	-591.92	8.85	2670.01	2640.32	2658.14	1.00e-05	1.00e-02
pcholdoc_hs[c]	-565.97	9.12	2000.09	1970.40	1988.21	1.00e-05	1.00e-02
pcholeic_hs[c]	-662.87	7.16	1729.22	1699.53	1717.34	1.00e-05	1.00e-02
pcholet_hs[c]	-653.70	7.86	1651.40	1621.72	1639.53	1.00e-05	1.00e-02
pcholhep_hs[c]	0.00	3.36	2305.10	2275.41	2293.22	1.00e-05	1.00e-02
pchollinl_hs[c]	-667.24	6.99	1550.88	1521.19	1539.00	1.00e-05	1.00e-02
pelinl_hs[c]	-720.21	6.84	1193.45	1163.76	1181.58	1.00e-05	1.00e-02
eidi1114ac[c]	-175.23	6.83	1346.99	1317.30	1335.12	1.00e-05	1.00e-02
hxa[c]	-339.64	1.95	138.76	109.07	126.88	1.00e-05	1.00e-02
tetdeca511ac[c]	-222.22	5.74	778.10	748.41	766.22	1.00e-05	1.00e-02
glyc2p[c]	-1325.48	4.11	-1021.27	-1050.95	-1033.14	1.00e-05	1.00e-02
aclys[c]	-345.62	8.99	349.92	320.24	338.05	1.00e-05	1.00e-02
hmcarn[c]	-391.49	6.40	303.51	273.82	291.63	1.00e-05	1.00e-02
4mtob[c]	-443.33	2.48	-138.88	-168.57	-150.75	1.00e-05	1.00e-02
3mtp[c]	-103.57	3.49	244.37	214.68	232.49	1.00e-05	1.00e-02
3mtp[e]	-103.57	3.49	253.87	224.18	241.99	1.00e-05	1.00e-02
elaidcrn[e]	-485.75	7.91	1614.21	1584.52	1602.34	1.00e-05	1.00e-02
lnlccrn[e]	-468.18	7.65	1542.42	1512.73	1530.54	1.00e-05	1.00e-02
phlac[e]	-356.39	3.73	45.73	16.04	33.85	1.00e-05	1.00e-02
15HPET[e]	-219.09	7.29	1165.98	1136.29	1154.10	1.00e-05	1.00e-02
15kprostgf2[e]	-551.44	8.82	833.64	803.95	821.76	1.00e-05	1.00e-02
21hprgnlone[e]	-217.99	12.03	1211.77	1182.08	1199.89	1.00e-05	1.00e-02
2oxoadp[e]	-761.01	6.60	-492.93	-522.62	-504.80	1.00e-05	1.00e-02
34hpl[c]	-339.26	4.99	52.15	22.46	40.28	1.00e-05	1.00e-02
34hpl[e]	-339.26	4.99	62.83	33.14	50.95	1.00e-05	1.00e-02
3hmp[c]	-475.09	3.29	-170.64	-200.33	-182.52	1.00e-05	1.00e-02
3hmp[e]	-475.09	3.29	-162.33	-192.02	-174.20	1.00e-05	1.00e-02
3hpppnohgluc[c]	0.00	3.36	692.92	663.23	681.04	1.00e-05	1.00e-02
3hpppnohgluc[e]	0.00	3.36	711.92	682.23	700.04	1.00e-05	1.00e-02
3hpppn[c]	-207.89	4.76	183.51	153.82	171.64	1.00e-05	1.00e-02
3hpppnoh[c]	0.00	3.36	390.69	361.00	378.82	1.00e-05	1.00e-02
3hpp[e]	-519.32	3.79	-295.93	-325.62	-307.80	1.00e-05	1.00e-02
3mhis[e]	-285.64	3.12	205.52	175.83	193.64	1.00e-05	1.00e-02
3moxtyr[e]	-237.40	3.72	388.09	358.40	376.21	1.00e-05	1.00e-02
3uib[e]	-478.57	4.00	-76.46	-106.14	-88.33	1.00e-05	1.00e-02
4aabutn[e]	-473.74	5.27	-27.37	-57.06	-39.25	1.00e-05	1.00e-02
4tmeabutn[e]	-244.57	4.85	470.31	440.62	458.43	1.00e-05	1.00e-02
56dthm[e]	-243.30	3.25	114.09	84.40	102.21	1.00e-05	1.00e-02
56dura[e]	-196.63	3.84	71.44	41.75	59.56	1.00e-05	1.00e-02
5aop[e]	-354.52	4.84	46.32	16.63	34.44	1.00e-05	1.00e-02
5HPET[e]	-219.09	7.29	1165.98	1136.30	1154.11	1.00e-05	1.00e-02
7dhchsterol[e]	-34.61	13.86	1931.31	1901.62	1919.43	1.00e-05	1.00e-02
abt_D[e]	-776.79	3.88	-240.63	-270.32	-252.50	1.00e-05	1.00e-02
abt_D[c]	-776.79	3.88	-254.88	-284.57	-266.75	1.00e-05	1.00e-02
acglu[c]	-817.78	4.16	-426.48	-456.17	-438.35	1.00e-05	1.00e-02
acglu[e]	-817.78	4.16	-415.74	-445.43	-427.62	1.00e-05	1.00e-02
acgly[m]	-491.75	3.09	-202.32	-232.01	-214.20	1.00e-05	1.00e-02
acgly[c]	-491.75	3.09	-230.96	-260.65	-242.83	1.00e-05	1.00e-02
acgly[e]	-491.75	3.09	-223.77	-253.46	-235.65	1.00e-05	1.00e-02
aclys[e]	-345.62	8.99	369.04	339.35	357.17	1.00e-05	1.00e-02
aclys[m]	-345.62	8.99	426.18	396.49	414.31	1.00e-05	1.00e-02
acorn[e]	-371.46	7.80	253.86	224.17	241.99	1.00e-05	1.00e-02
acthr_L[m]	-642.55	3.72	-160.15	-189.84	-172.02	1.00e-05	1.00e-02
acthr_L[c]	-642.55	3.72	-207.78	-237.47	-219.66	1.00e-05	1.00e-02
acthr_L[e]	-642.55	3.72	-195.85	-225.54	-207.73	1.00e-05	1.00e-02
adpac[e]	-627.29	4.92	-269.86	-299.54	-281.73	1.00e-05	1.00e-02
adpoh[e]	-804.75	3.43	-447.32	-477.01	-459.19	1.00e-05	1.00e-02
alltn[e]	-347.06	4.41	-79.55	-109.24	-91.42	1.00e-05	1.00e-02
amet[e]	-288.25	4.67	739.34	709.66	727.47	1.00e-05	1.00e-02
and19one[e]	-124.64	12.06	1037.04	1007.35	1025.17	1.00e-05	1.00e-02
pa_hs[e]	0.00	3.36	220.44	190.75	208.56	1.00e-05	1.00e-02
aracheth[e]	-148.65	6.68	1549.12	1519.43	1537.25	1.00e-05	1.00e-02
biliverd[e]	-950.86	8.54	478.70	449.01	466.83	1.00e-05	1.00e-02
C02356[e]	-297.80	3.92	104.29	74.60	92.42	1.00e-05	1.00e-02
C02712[e]	-469.80	4.04	66.20	36.51	54.33	1.00e-05	1.00e-02
C04717[e]	-224.93	3.93	1115.46	1085.77	1103.59	1.00e-05	1.00e-02
C04805[e]	-295.24	6.46	1089.84	1060.15	1077.96	1.00e-05	1.00e-02
C05957[e]	-440.74	6.01	854.98	825.29	843.10	1.00e-05	1.00e-02
C06314[e]	-546.81	5.59	838.27	808.58	826.39	1.00e-05	1.00e-02
C06315[e]	-597.62	6.16	787.46	757.77	775.58	1.00e-05	1.00e-02
C11695[e]	18.18	10.33	1671.11	1641.42	1659.23	1.00e-05	1.00e-02
C14768[e]	-307.82	6.70	1077.25	1047.57	1065.38	1.00e-05	1.00e-02
C14769[e]	-324.27	6.53	1060.81	1031.12	1048.93	1.00e-05	1.00e-02
C14770[e]	-326.63	6.61	1058.44	1028.75	1046.56	1.00e-05	1.00e-02
C14771[e]	-329.69	5.69	1055.38	1025.69	1043.51	1.00e-05	1.00e-02
C14825[e]	-403.07	4.17	982.00	952.32	970.13	1.00e-05	1.00e-02
C14826[e]	-409.47	4.21	975.60	945.91	963.72	1.00e-05	1.00e-02
CE0955[c]	-741.28	6.37	693.96	664.28	682.09	1.00e-05	1.00e-02
CE0955[e]	-741.28	6.37	733.15	703.47	721.28	1.00e-05	1.00e-02
CE1243[e]	-304.30	5.96	946.73	917.04	934.85	1.00e-05	1.00e-02
CE1273[e]	-604.34	15.20	1540.30	1510.61	1528.42	1.00e-05	1.00e-02
CE1297[e]	-10.15	14.94	1955.77	1926.08	1943.90	1.00e-05	1.00e-02
CE1556[e]	-579.77	4.78	-177.71	-207.40	-189.59	1.00e-05	1.00e-02
CE2028[e]	-562.86	1.96	-160.75	-190.44	-172.62	1.00e-05	1.00e-02
CE2176[e]	-487.74	4.37	93.05	63.36	81.18	1.00e-05	1.00e-02
CE2445[e]	-405.09	6.64	979.98	950.29	968.11	1.00e-05	1.00e-02
CE2510[e]	-222.54	5.17	1430.61	1400.92	1418.74	1.00e-05	1.00e-02
CE2537[e]	-303.98	5.61	1170.46	1140.77	1158.58	1.00e-05	1.00e-02
eidi1114ac[e]	-175.23	6.83	1388.56	1358.87	1376.69	1.00e-05	1.00e-02
CE5304[e]	-416.96	6.56	878.76	849.07	866.88	1.00e-05	1.00e-02
CE6031[e]	-598.99	14.02	696.73	667.04	684.85	1.00e-05	1.00e-02
CE6247[e]	-463.42	16.05	921.65	891.96	909.78	1.00e-05	1.00e-02
CE7082[e]	-265.95	7.77	1029.77	1000.08	1017.89	1.00e-05	1.00e-02
CE7083[e]	-396.49	7.63	899.22	869.53	887.35	1.00e-05	1.00e-02
CE7172[e]	-418.25	8.84	966.82	937.13	954.95	1.00e-05	1.00e-02
cortsn[c]	-463.45	14.10	754.34	724.66	742.47	1.00e-05	1.00e-02
cortsn[e]	-463.45	14.10	787.60	757.91	775.72	1.00e-05	1.00e-02
didecaeth[e]	-155.71	4.74	1139.72	1110.03	1127.84	1.00e-05	1.00e-02
diholineth[e]	-84.64	6.19	1657.63	1627.94	1645.75	1.00e-05	1.00e-02
docohxeth[e]	94.52	12.76	1747.45	1717.76	1735.57	1.00e-05	1.00e-02
docteteth[e]	-63.56	6.64	1768.04	1738.35	1756.16	1.00e-05	1.00e-02
dodecanac[e]	-472.21	12.01	421.37	391.68	409.50	1.00e-05	1.00e-02
forglu[e]	-638.86	3.44	-281.42	-311.11	-293.29	1.00e-05	1.00e-02
HC00319[e]	-668.97	2.19	-579.70	-609.38	-591.57	1.00e-05	1.00e-02
HC00900[e]	-679.55	2.29	-501.01	-530.70	-512.88	1.00e-05	1.00e-02
hepdeceth[e]	-116.55	5.63	1625.68	1595.99	1613.80	1.00e-05	1.00e-02
hexdeceeth[e]	-124.39	5.45	1528.49	1498.80	1516.61	1.00e-05	1.00e-02
hexdiac[e]	-368.83	16.82	882.20	852.51	870.32	1.00e-05	1.00e-02
hgentis[e]	-348.80	3.62	-36.07	-65.76	-47.95	1.00e-05	1.00e-02
hmcarn[e]	-391.49	6.40	322.81	293.12	310.93	1.00e-05	1.00e-02
hmcr[e]	-338.42	9.39	331.75	302.06	319.88	1.00e-05	1.00e-02
hxcoa[e]	-2180.55	6.35	-304.30	-333.99	-316.17	1.00e-05	1.00e-02
leuktrB4wcooh[e]	-615.14	12.24	635.89	606.20	624.01	1.00e-05	1.00e-02
leuktrB4woh[e]	-444.12	15.59	940.96	911.27	929.08	1.00e-05	1.00e-02
lineth[e]	-66.67	7.67	1586.19	1556.50	1574.31	1.00e-05	1.00e-02
Lpipecol[e]	-220.33	8.49	271.15	241.46	259.27	1.00e-05	1.00e-02
lthstrl[e]	-21.74	14.91	2033.54	2003.85	2021.67	1.00e-05	1.00e-02
mev_R[e]	-638.17	3.57	-146.69	-176.38	-158.57	1.00e-05	1.00e-02
mi1p_D[e]	-1812.17	4.20	-1320.84	-1350.53	-1332.72	1.00e-05	1.00e-02
Nacasp[e]	-811.55	3.68	-498.89	-528.57	-510.76	1.00e-05	1.00e-02
nwharg[e]	-263.47	8.73	406.64	376.95	394.76	1.00e-05	1.00e-02
oleth[e]	-101.27	6.55	1640.95	1611.26	1629.08	1.00e-05	1.00e-02
pcollg5hlys[e]	-392.40	8.36	277.70	248.01	265.83	1.00e-05	1.00e-02
pendecaeth[e]	-132.22	5.27	1431.30	1401.61	1419.42	1.00e-05	1.00e-02
pmeth[e]	-124.39	5.45	1528.49	1498.80	1516.61	1.00e-05	1.00e-02
saccrp_L[e]	-830.67	11.78	18.21	-11.47	6.34	1.00e-05	1.00e-02
sebacid[e]	-523.90	9.62	190.95	161.27	179.08	1.00e-05	1.00e-02
sphmyln180241_hs[e]	-319.15	10.25	3970.06	3940.37	3958.18	1.00e-05	1.00e-02
sphmyln18114_hs[e]	-381.00	8.67	3014.61	2984.92	3002.74	1.00e-05	1.00e-02
sphmyln18115_hs[e]	-373.16	8.86	3111.80	3082.12	3099.93	1.00e-05	1.00e-02
sphmyln18116_hs[e]	-365.33	9.05	3209.00	3179.31	3197.12	1.00e-05	1.00e-02
sphmyln181161_hs[e]	-367.75	8.96	3117.22	3087.53	3105.35	1.00e-05	1.00e-02
sphmyln18117_hs[e]	-357.50	9.23	3306.19	3276.50	3294.31	1.00e-05	1.00e-02
sphmyln18118_hs[e]	-349.67	9.42	3403.38	3373.69	3391.50	1.00e-05	1.00e-02
sphmyln181181_hs[e]	-352.08	9.33	3311.60	3281.92	3299.73	1.00e-05	1.00e-02
sphmyln18120_hs[e]	-334.01	9.80	3597.76	3568.08	3585.89	1.00e-05	1.00e-02
sphmyln181201_hs[e]	-336.42	9.71	3505.99	3476.30	3494.11	1.00e-05	1.00e-02
sphmyln18121_hs[e]	-326.17	9.99	3694.96	3665.27	3683.08	1.00e-05	1.00e-02
sphmyln18122_hs[e]	-318.34	10.18	3792.15	3762.46	3780.27	1.00e-05	1.00e-02
sphmyln181221_hs[e]	-320.76	10.09	3700.37	3670.68	3688.50	1.00e-05	1.00e-02
sphmyln18123_hs[e]	-310.51	10.37	3889.34	3859.65	3877.46	1.00e-05	1.00e-02
sphmyln1824_hs[e]	-316.74	10.34	4061.83	4032.14	4049.95	1.00e-05	1.00e-02
sphmyln1825_hs[e]	-308.90	10.53	4159.02	4129.33	4147.15	1.00e-05	1.00e-02
steeth[e]	-108.72	5.81	1722.87	1693.18	1711.00	1.00e-05	1.00e-02
subeac[e]	-575.60	7.25	-39.45	-69.13	-51.32	1.00e-05	1.00e-02
tetdeca511ac[e]	-222.22	5.74	805.41	775.73	793.54	1.00e-05	1.00e-02
tetdecaeth[e]	-140.05	5.09	1334.10	1304.42	1322.23	1.00e-05	1.00e-02
thrnt[e]	-775.52	2.64	-462.76	-492.45	-474.64	1.00e-05	1.00e-02
tmlys[e]	-214.25	8.28	723.99	694.30	712.12	1.00e-05	1.00e-02
trideceth[e]	-147.88	4.92	1236.91	1207.22	1225.04	1.00e-05	1.00e-02
txb2[e]	-740.09	6.66	734.35	704.66	722.48	1.00e-05	1.00e-02
urcan[e]	-328.63	1.62	-105.85	-135.53	-117.72	1.00e-05	1.00e-02
xolest182_hs[e]	-226.86	5.92	3168.82	3139.14	3156.95	1.00e-05	1.00e-02
galt[e]	-907.05	3.91	-281.53	-311.22	-293.41	1.00e-05	1.00e-02
glyc_R[e]	-667.52	2.58	-444.12	-473.81	-456.00	1.00e-05	1.00e-02
glyc2p[e]	-1325.48	4.11	-1012.87	-1042.56	-1024.75	1.00e-05	1.00e-02
glyclt[e]	-532.99	1.88	-398.95	-428.64	-410.83	1.00e-05	1.00e-02
3hpppn[e]	-207.89	4.76	194.19	164.50	182.31	1.00e-05	1.00e-02
hxa[m]	-339.64	1.95	191.03	161.34	179.15	1.00e-05	1.00e-02
hxa[x]	-339.64	1.95	125.68	95.99	113.81	1.00e-05	1.00e-02
ind3ac[e]	-150.09	3.98	207.34	177.66	195.47	1.00e-05	1.00e-02
Lcyst[e]	-616.33	3.19	-348.43	-378.11	-360.30	1.00e-05	1.00e-02
Lpipecol[c]	-220.33	8.49	258.09	228.40	246.21	1.00e-05	1.00e-02
oaa[e]	-796.70	1.42	-707.34	-737.03	-719.22	1.00e-05	1.00e-02
pac[e]	-198.53	2.43	114.22	84.54	102.35	1.00e-05	1.00e-02
pser_L[c]	-1397.02	2.59	-1136.56	-1166.25	-1148.43	1.00e-05	1.00e-02
pser_L[e]	-1397.02	2.59	-1129.28	-1158.97	-1141.16	1.00e-05	1.00e-02
saccrp_L[c]	-830.67	11.78	-4.34	-34.03	-16.21	1.00e-05	1.00e-02
ttdcea[e]	-269.53	4.09	847.46	817.77	835.58	1.00e-05	1.00e-02
txb2[c]	-740.09	6.66	695.16	665.47	683.29	1.00e-05	1.00e-02
acile_L[m]	-520.73	4.27	154.61	124.93	142.74	1.00e-05	1.00e-02
acile_L[c]	-520.73	4.27	87.83	58.14	75.95	1.00e-05	1.00e-02
acile_L[e]	-520.73	4.27	104.57	74.89	92.70	1.00e-05	1.00e-02
acleu_L[m]	-489.46	3.87	185.88	156.20	174.01	1.00e-05	1.00e-02
acleu_L[c]	-489.46	3.87	119.10	89.41	107.22	1.00e-05	1.00e-02
acleu_L[e]	-489.46	3.87	135.84	106.15	123.97	1.00e-05	1.00e-02
achom_L[m]	-621.21	4.60	-138.81	-168.50	-150.69	1.00e-05	1.00e-02
achom_L[c]	-621.21	4.60	-186.45	-216.14	-198.32	1.00e-05	1.00e-02
achom_L[e]	-621.21	4.60	-174.51	-204.20	-186.39	1.00e-05	1.00e-02
phacgly[e]	-340.55	4.17	106.21	76.52	94.34	1.00e-05	1.00e-02
estriol[e]	-229.50	8.09	842.81	813.13	830.94	1.00e-05	1.00e-02
ddca[e]	-292.65	2.90	734.98	705.29	723.11	1.00e-05	1.00e-02
hom_L[m]	-411.10	4.34	22.79	-6.90	10.91	1.00e-05	1.00e-02
urscholcoa[c]	-2311.03	16.39	733.24	703.55	721.36	1.00e-05	1.00e-02
7klitchol[c]	-360.95	14.76	1248.27	1218.58	1236.39	1.00e-05	1.00e-02
bz[m]	-24.02	2.97	217.20	187.51	205.32	1.00e-05	1.00e-02
bzcoa[m]	-1963.70	7.37	-226.99	-256.68	-238.87	1.00e-05	1.00e-02
bgly[m]	-264.36	3.00	120.02	90.33	108.14	1.00e-05	1.00e-02
phaccoa[m]	-2023.91	7.58	-190.76	-220.45	-202.63	1.00e-05	1.00e-02
pheacgly[m]	-340.55	4.17	141.86	112.18	129.99	1.00e-05	1.00e-02
pheacgly[c]	-340.55	4.17	94.32	64.63	82.44	1.00e-05	1.00e-02
pheacgly[e]	-340.55	4.17	106.21	76.52	94.34	1.00e-05	1.00e-02
pcresol[c]	71.39	2.81	375.83	346.14	363.96	1.00e-05	1.00e-02
pcs[c]	-556.24	3.29	-251.80	-281.49	-263.67	1.00e-05	1.00e-02
pcresol[e]	71.39	2.81	384.14	354.46	372.27	1.00e-05	1.00e-02
pcs[e]	-556.24	3.29	-243.48	-273.17	-255.36	1.00e-05	1.00e-02
normete_L[e]	-317.61	4.11	307.81	278.12	295.93	1.00e-05	1.00e-02
C05300[e]	-209.81	7.22	773.14	743.45	761.27	1.00e-05	1.00e-02
dhbpt[e]	-313.65	3.33	267.18	237.49	255.30	1.00e-05	1.00e-02
thbpt[e]	-312.79	2.69	355.81	326.12	343.93	1.00e-05	1.00e-02
alaargcys[e]	-503.91	8.77	613.04	583.35	601.17	1.00e-05	1.00e-02
alaarggly[e]	-503.37	8.63	524.23	494.54	512.36	1.00e-05	1.00e-02
alaasnleu[e]	-597.45	7.17	474.83	445.14	462.96	1.00e-05	1.00e-02
alaglylys[e]	-495.88	11.56	531.71	502.03	519.84	1.00e-05	1.00e-02
alahisala[e]	-597.72	5.79	250.65	220.96	238.77	1.00e-05	1.00e-02
alalysthr[e]	-647.13	12.44	559.19	529.51	547.32	1.00e-05	1.00e-02
argalaala[e]	-544.26	10.93	572.58	542.89	560.70	1.00e-05	1.00e-02
argalaphe[e]	-400.70	12.10	894.86	865.17	882.99	1.00e-05	1.00e-02
argalathr[e]	-665.97	11.73	540.23	510.54	528.35	1.00e-05	1.00e-02
argarg[e]	-332.25	18.33	918.62	888.93	906.74	1.00e-05	1.00e-02
argarglys[e]	-419.93	24.12	1411.76	1382.07	1399.89	1.00e-05	1.00e-02
argargmet[e]	-415.77	18.87	1237.21	1207.52	1225.34	1.00e-05	1.00e-02
argcysgly[e]	-482.61	11.55	544.86	515.17	532.98	1.00e-05	1.00e-02
argcysser[e]	-609.65	12.14	507.18	477.49	495.30	1.00e-05	1.00e-02
arggluglu[e]	-1066.91	13.06	139.29	109.60	127.41	1.00e-05	1.00e-02
argglupro[e]	-662.59	12.98	588.13	558.45	576.26	1.00e-05	1.00e-02
argglygly[e]	-472.00	11.12	466.11	436.43	454.24	1.00e-05	1.00e-02
arghisthr[e]	-672.97	12.40	577.42	547.73	565.55	1.00e-05	1.00e-02
argleuphe[e]	-362.09	13.71	1201.55	1171.86	1189.67	1.00e-05	1.00e-02
arglysasp[e]	-716.10	17.95	713.48	683.80	701.61	1.00e-05	1.00e-02
argphearg[e]	-323.55	20.71	1329.45	1299.76	1317.57	1.00e-05	1.00e-02
argpromet[e]	-380.17	15.59	1004.06	974.37	992.19	1.00e-05	1.00e-02
argprothr[e]	-545.74	13.36	749.13	719.44	737.26	1.00e-05	1.00e-02
argserser[e]	-724.37	12.55	392.46	362.78	380.59	1.00e-05	1.00e-02
argtyrval[e]	-555.37	13.43	918.86	889.18	906.99	1.00e-05	1.00e-02
argvalcys[e]	-506.28	11.94	789.27	759.58	777.39	1.00e-05	1.00e-02
argvaltrp[e]	-297.78	12.47	1221.18	1191.49	1209.30	1.00e-05	1.00e-02
asnasnarg[e]	-644.50	13.46	561.82	532.13	549.94	1.00e-05	1.00e-02
asncyscys[e]	-594.11	7.44	210.08	180.39	198.21	1.00e-05	1.00e-02
asnmetpro[e]	-471.46	8.89	600.80	571.11	588.92	1.00e-05	1.00e-02
asnpheasp[e]	-815.14	10.22	123.09	93.40	111.21	1.00e-05	1.00e-02
asnphecys[e]	-467.21	8.40	515.71	486.02	503.83	1.00e-05	1.00e-02
asntyrgly[e]	-622.95	8.65	270.58	240.89	258.70	1.00e-05	1.00e-02
asntyrphe[e]	-515.78	9.79	645.83	616.14	633.96	1.00e-05	1.00e-02
asntyrthr[e]	-793.36	9.47	278.89	249.20	267.02	1.00e-05	1.00e-02
aspalaarg[e]	-768.06	11.58	304.23	274.54	292.36	1.00e-05	1.00e-02
aspasnglu[e]	-1258.13	10.72	-453.91	-483.60	-465.79	1.00e-05	1.00e-02
aspglu[e]	-1030.87	5.58	-494.74	-524.43	-506.61	1.00e-05	1.00e-02
aspglupro[e]	-1054.00	7.99	-205.13	-234.82	-217.01	1.00e-05	1.00e-02
aspglutrp[e]	-936.40	7.57	46.54	16.85	34.66	1.00e-05	1.00e-02
asphiscys[e]	-869.26	6.78	-65.58	-95.27	-77.46	1.00e-05	1.00e-02
asphispro[e]	-785.91	9.62	107.13	77.44	95.25	1.00e-05	1.00e-02
asplysglu[e]	-1023.98	15.06	92.99	63.30	81.11	1.00e-05	1.00e-02
asplyshis[e]	-740.71	13.87	420.41	390.72	408.54	1.00e-05	1.00e-02
aspmetasp[e]	-1122.63	7.58	-273.75	-303.44	-285.63	1.00e-05	1.00e-02
aspprolys[e]	-634.22	12.87	527.12	497.44	515.25	1.00e-05	1.00e-02
aspvalasn[e]	-952.41	9.33	-14.16	-43.85	-26.04	1.00e-05	1.00e-02
cysasnmet[e]	-562.32	8.30	420.55	390.86	408.67	1.00e-05	1.00e-02
cysaspphe[e]	-699.00	7.30	194.51	164.82	182.64	1.00e-05	1.00e-02
cyscys[e]	-398.05	4.62	138.01	108.32	126.13	1.00e-05	1.00e-02
cysglnmet[e]	-543.99	8.23	528.24	498.55	516.37	1.00e-05	1.00e-02
cysgluhis[e]	-864.94	6.82	28.06	-1.63	16.18	1.00e-05	1.00e-02
cysglutrp[e]	-611.21	7.38	416.34	386.65	404.46	1.00e-05	1.00e-02
cysleuthr[e]	-634.61	8.21	482.30	452.61	470.42	1.00e-05	1.00e-02
cyssermet[e]	-599.65	7.34	338.54	308.85	326.67	1.00e-05	1.00e-02
cystyrasn[e]	-630.80	9.23	352.04	322.35	340.16	1.00e-05	1.00e-02
glnasngln[e]	-725.47	11.52	346.73	317.04	334.85	1.00e-05	1.00e-02
glnhishis[e]	-660.41	8.29	407.73	378.04	395.85	1.00e-05	1.00e-02
glnhislys[e]	-653.88	12.31	596.60	566.91	584.72	1.00e-05	1.00e-02
glnlyslys[e]	-518.95	19.37	1089.48	1059.79	1077.61	1.00e-05	1.00e-02
glnlystrp[e]	-332.88	14.04	1141.52	1111.83	1129.64	1.00e-05	1.00e-02
glnproglu[e]	-852.26	11.86	174.99	145.30	163.12	1.00e-05	1.00e-02
glntrpglu[e]	-716.90	11.47	444.75	415.06	432.87	1.00e-05	1.00e-02
glntyrleu[e]	-602.83	10.09	737.51	707.82	725.63	1.00e-05	1.00e-02
gluargleu[e]	-729.31	12.95	700.42	670.73	688.54	1.00e-05	1.00e-02
gluasnleu[e]	-929.71	11.08	187.26	157.57	175.39	1.00e-05	1.00e-02
gluglu[e]	-1041.43	6.28	-415.95	-445.63	-427.82	1.00e-05	1.00e-02
gluilelys[e]	-812.59	8.40	617.13	587.44	605.25	1.00e-05	1.00e-02
gluleu[e]	-713.13	6.77	135.76	106.07	123.89	1.00e-05	1.00e-02
glumet[e]	-772.72	3.89	-13.19	-42.88	-25.07	1.00e-05	1.00e-02
glumethis[e]	-849.65	7.74	222.12	192.43	210.24	1.00e-05	1.00e-02
gluthr[e]	-863.25	6.66	-193.08	-222.77	-204.96	1.00e-05	1.00e-02
gluthrlys[e]	-850.01	13.56	400.99	371.30	389.12	1.00e-05	1.00e-02
glutrpala[e]	-640.22	6.82	387.39	357.70	375.51	1.00e-05	1.00e-02
glyhisasn[e]	-619.09	7.12	184.58	154.89	172.70	1.00e-05	1.00e-02
glyhislys[e]	-517.60	9.99	598.81	569.13	586.94	1.00e-05	1.00e-02
glylyscys[e]	-468.57	11.91	558.99	529.31	547.12	1.00e-05	1.00e-02
glylysphe[e]	-353.56	12.47	852.74	823.05	840.86	1.00e-05	1.00e-02
glytyrlys[e]	-521.47	11.52	684.79	655.10	672.91	1.00e-05	1.00e-02
glyvalhis[e]	-558.49	5.69	379.21	349.52	367.34	1.00e-05	1.00e-02
hisargcys[e]	-529.63	11.88	676.30	646.61	664.43	1.00e-05	1.00e-02
hisargser[e]	-639.35	13.05	566.59	536.91	554.72	1.00e-05	1.00e-02
hisasp[e]	-751.94	4.76	-171.54	-201.23	-183.41	1.00e-05	1.00e-02
hiscyscys[e]	-549.53	6.35	298.96	269.27	287.08	1.00e-05	1.00e-02
hisglnala[e]	-636.62	6.93	345.92	316.24	334.05	1.00e-05	1.00e-02
hisglu[e]	-758.16	5.05	-88.38	-118.07	-100.26	1.00e-05	1.00e-02
hisglugln[e]	-963.52	10.04	63.71	34.02	51.83	1.00e-05	1.00e-02
hisglylys[e]	-539.91	12.21	889.42	859.73	877.54	1.00e-05	1.00e-02
hishislys[e]	-634.07	11.15	571.29	541.60	559.41	1.00e-05	1.00e-02
hislysala[e]	-550.13	11.74	655.81	626.12	643.93	1.00e-05	1.00e-02
