http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=07LIN/ALG_1584	07LIN/ALG	spectrophotometry	A	1.1.1.87	homoisocitrate dehydrogenase	C05662 + C00003 = C00322 + C00288 + C00004	(1R,2S)-1-hydroxybutane-1,2,4-tricarboxylate(aq) + NAD(ox) = 2-oxoadipate(aq) + carbon dioxide(aq) + NAD(red)		0.45	298.15		7.5		1
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=78MEE/AKE_585	78MEE/AKE	spectrophotometry	B	1.2.1.12&2.7.2.3	glyceraldehyde-3-phosphate dehydrogenase and phosphoglycerate kinase	C00118 + C00008 + C00003 + C00009 = C00197 + C00002 + C00004	D-glyceraldehyde 3-phosphate(aq) + ADP(aq) + NAD(aq) + orthophosphate(aq) = 3-phospho-D-glycerate(aq) + ATP(aq) + NADH(aq)		353	310.15		7	4.63	2715
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=78MEE/AKE_585	78MEE/AKE	spectrophotometry	B	1.2.1.12&2.7.2.3	glyceraldehyde-3-phosphate dehydrogenase and phosphoglycerate kinase	C00118 + C00008 + C00003 + C00009 = C00197 + C00002 + C00004	D-glyceraldehyde 3-phosphate(aq) + ADP(aq) + NAD(aq) + orthophosphate(aq) = 3-phospho-D-glycerate(aq) + ATP(aq) + NADH(aq)		586	310.15		7	3.83	2716
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=97PES/PRI_904	97PES/PRI	GC + MS	B	3.2.1.3	glucan 1,4--glucosidase	C00252 + C00001 = 2 C00031	-isomaltose(aq) + H2O(l) = 2 D-glucose(aq)		65	318.15		4.5		2717
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=86CAS/VEE_374	86CAS/VEE	enzymatic assay and spectrophotometry	A	2.2.1.2	transaldolase	C05382 + C00118 = C00279 + C00085	sedoheptulose 7-phosphate(aq) + D-glyceraldehyde 3-phosphate(aq) = D-erythrose 4-phosphate(aq) + D-fructose 6-phosphate(aq)		0.37	311.15	0.25	7	3	2718
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=65STR_520	65STR	spectrophotometry	C	2.6.1.13	ornithine-oxo-acid transaminase	C00077 + C00026 = C03912 + C00025	L-ornithine(aq) + 2-oxoglutarate(aq) = DL-D-1-pyrroline-5-carboxylate(aq) + L-glutamate(aq)		71	310.15		7.1		2719
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=35MEY/SCH_802	35MEY/SCH	calorimetry	C	3.1.3.1	alkaline phosphatase	C00197 + C00001 = C00258 + C00009	(R)-3-phosphoglycerate(aq) + H2O(l) = (R)-glycerate(aq) + orthophosphate(aq)			293.15				2720
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=62HIM/RAB_1442	62HIM/RAB	spectrophotometry	B	6.3.4.3	formate-tetrahydrofolate ligase	C00002 + C00058 + C00101 = C00008 + C00009 + C00234	ATP(aq) + formate(aq) + tetrahydrofolate(aq) = ADP(aq) + phosphate(aq) + 10-formyltetrahydrofolate(aq)		41	310.15		7.7		2721
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=79PIR/LIL_1137	79PIR/LIL	gas chromatography and spectrophotometry	B	4.1.3.32	2,3-dimethylmalate lyase	C03652 = C00163 + C00022	2,3-dimethylmalate(aq) = propanoate(aq) + pyruvate(aq)		0.5	298.15		8		2722
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=56TAL/MAR_179	56TAL/MAR	spectrophotometry	B	1.1.1.51	3(or 17)_-hydroxysteroid dehydrogenase	C00535 + C00003 = C00280 + C00004	4-androstene-17-ol-3-one(aq) + NAD(aq) = 4-androstene-3,17-dione(aq) + NADH(aq)		0.026	298.15		6		2723
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=56TAL/MAR_179	56TAL/MAR	spectrophotometry	B	1.1.1.51	3(or 17)_-hydroxysteroid dehydrogenase	C00535 + C00003 = C00280 + C00004	4-androstene-17-ol-3-one(aq) + NAD(aq) = 4-androstene-3,17-dione(aq) + NADH(aq)		2.6	298.15		8		2724
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=56TAL/MAR_179	56TAL/MAR	spectrophotometry	B	1.1.1.51	3(or 17)_-hydroxysteroid dehydrogenase	C00535 + C00003 = C00280 + C00004	4-androstene-17-ol-3-one(aq) + NAD(aq) = 4-androstene-3,17-dione(aq) + NADH(aq)		26	298.15		9		2725
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=56TAL/MAR_179	56TAL/MAR	spectrophotometry	B	1.1.1.51	3(or 17)_-hydroxysteroid dehydrogenase	C00535 + C00003 = C00280 + C00004	4-androstene-17-ol-3-one(aq) + NAD(aq) = 4-androstene-3,17-dione(aq) + NADH(aq)		0.26	298.15		7		2726
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=91TEW/GOL_911	91TEW/GOL	calorimetry	A	3.2.1.10	oligo-1,6-glucosidase	C01742 + C00001 = C00031 + C00095	palatinose(aq) + H2O(l) = D-glucose(aq) + D-fructose(aq)			298.15		4.44		2727
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=91TEW/GOL_913	91TEW/GOL	calorimetry	A	3.2.1.20	-glucosidase	C19636 + C00001 = C00031 + C00095	D-turanose(aq) + H2O(l) = D-glucose(aq) + D-fructose(aq)			298.15		5.65		2728
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=93WER/TWE_1202	93WER/TWE	HPLC	B	4.2.1.85	dimethylmaleate hydratase	C03652 = C00922 + C00001	(2R,3S)-2,3-dimethylmalate(aq) = dimethylmaleate(aq) + H2O(l)		0.089	298.15	0.1	7		2729
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=86GRA/ELL_620	86GRA/ELL	NMR	B	2.7.3.3	arginine kinase	C00002 + C00062 = C00008 + C05945	ATP(aq) + L-arginine(aq) = ADP(aq) + N-w-phospho-L-arginine(aq)		0.0186	298.15		7.1		2730
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=53LYN/OCH_404	53LYN/OCH	spectrophotometry	C	2.3.1.9	acetyl-CoA C-acetyltransferase	2 C00024 = C00010 + C00332	2 acetyl-CoA(aq) = CoA(aq) + acetoacetyl-CoA(aq)		2E-05	298.15		8.1		2731
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=53LYN/OCH_404	53LYN/OCH	spectrophotometry	C	2.3.1.9	acetyl-CoA C-acetyltransferase	2 C00024 = C00010 + C00332	2 acetyl-CoA(aq) = CoA(aq) + acetoacetyl-CoA(aq)		0.0001	298.15		9		2732
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=64ADA/NOR_1240	64ADA/NOR	ion exchange chromatography	B	5.1.1.8	4-hydroxyproline epimerase	C01157 = C03440	trans-4-hydroxy-L-proline(aq) = cis-4-hydroxy-D-proline(aq)		0.99	298.15		8.1		2733
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=61DOU_420	61DOU		D	2.4.1.8	maltose phosphorylase	C00208 + C00009 = C00031 + C00103	maltose(aq) + orthophosphate(aq) = D-glucose(aq) + D-glucose 1-phosphate(aq)		0.23	310.15		7		2734
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=00WU/FEN_1711	00WU/FEN	NMR	A	4.2.1.17	enoyl-CoA hydratase	C01144 = C00877 + C00001	(3S)-hydroxybutanoyl-coenzyme A(aq) = trans-but-2-enoyl-coenzyme A + H2O(l)		0.13	298.15		7.4		2735
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=48SCO/POW_1145	48SCO/POW	chemical analysis	B	4.2.1.2	fumarate hydratase	C00122 + C00001 = C00149	fumarate(aq) + H2O(l) = (S)-malate(aq)		2.46	323.3		7.29		2736
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=48SCO/POW_1145	48SCO/POW	chemical analysis	B	4.2.1.2	fumarate hydratase	C00122 + C00001 = C00149	fumarate(aq) + H2O(l) = (S)-malate(aq)		4.48	292.8		7.29		2737
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=48SCO/POW_1145	48SCO/POW	chemical analysis	B	4.2.1.2	fumarate hydratase	C00122 + C00001 = C00149	fumarate(aq) + H2O(l) = (S)-malate(aq)		3.31	308.1		7.29		2738
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=48SCO/POW_1145	48SCO/POW	chemical analysis	B	4.2.1.2	fumarate hydratase	C00122 + C00001 = C00149	fumarate(aq) + H2O(l) = (S)-malate(aq)		3.13	313.4		7.29		2739
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=48SCO/POW_1145	48SCO/POW	chemical analysis	B	4.2.1.2	fumarate hydratase	C00122 + C00001 = C00149	fumarate(aq) + H2O(l) = (S)-malate(aq)		2.79	318.3		7.29		2740
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=48SCO/POW_1145	48SCO/POW	chemical analysis	B	4.2.1.2	fumarate hydratase	C00122 + C00001 = C00149	fumarate(aq) + H2O(l) = (S)-malate(aq)		4.07	298.5		7.29		2741
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=48SCO/POW_1145	48SCO/POW	chemical analysis	B	4.2.1.2	fumarate hydratase	C00122 + C00001 = C00149	fumarate(aq) + H2O(l) = (S)-malate(aq)		4.86	288.3		7.29		2742
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=48SCO/POW_1145	48SCO/POW	chemical analysis	B	4.2.1.2	fumarate hydratase	C00122 + C00001 = C00149	fumarate(aq) + H2O(l) = (S)-malate(aq)		3.64	303		7.29		2743
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=73LAN_1305	73LAN		C	5.3.1.5	xylose isomerase	C00031 = C00095	D-glucose(aq) = D-fructose(aq)		1.21	343.15		7.8		2744
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=73LAN_1305	73LAN		C	5.3.1.5	xylose isomerase	C00031 = C00095	D-glucose(aq) = D-fructose(aq)		1.08	333.15		7.8		2745
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=73LAN_1305	73LAN		C	5.3.1.5	xylose isomerase	C00031 = C00095	D-glucose(aq) = D-fructose(aq)		1	323.15		7.8		2746
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=73LAN_1305	73LAN		C	5.3.1.5	xylose isomerase	C00031 = C00095	D-glucose(aq) = D-fructose(aq)		1.14	338.15		7.8		2747
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=89ELL_625	89ELL	NMR and enzymatic assay	C	2.7.3.4	taurocyamine kinase	C00002 + C01959 = C00008 + C03149	ATP(aq) + taurocyamine(aq) = ADP(aq) + N-w-phosphotaurocyamine(aq)		29	308.15		7.25		2748
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=89ELL_627	89ELL	NMR and enzymatic assay	C	2.7.3.5	lombricine kinase	C00002 + C14177 = C00008 + C14178	ATP(aq) + lombricine(aq) = ADP(aq) + N-w-phospholombricine(aq)		32	308.15		7.25		2749
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=89ELL_621	89ELL	NMR and enzymatic assay	C	2.7.3.3	arginine kinase	C00002 + C00062 = C00008 + C05945	ATP(aq) + L-arginine(aq) = ADP(aq) + N-w-phospho-L-arginine(aq)		13	308.15		7.25		2750
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=99KAT/UED_1557	99KAT/UED	radioactivity	B	3.5.1.a	anandamide amidohydrolase	C11695 + C00001 = C00189 + C00219	anandamide(aq) + H2O(l) = ethanolamine(aq) + arachidonic acid(aq)		0.004	310.15		9		2751
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=99KAT/UED_1557	99KAT/UED	radioactivity	B	3.5.1.a	anandamide amidohydrolase	C11695 + C00001 = C00189 + C00219	anandamide(aq) + H2O(l) = ethanolamine(aq) + arachidonic acid(aq)		0.008	310.15		7.4		2752
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=99KAT/UED_1557	99KAT/UED	radioactivity	B	3.5.1.a	anandamide amidohydrolase	C11695 + C00001 = C00189 + C00219	anandamide(aq) + H2O(l) = ethanolamine(aq) + arachidonic acid(aq)		0.03	310.15		6		2753
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=68VEE_148	68VEE	spectrophotometry	A	1.1.1.40	malate dehydrogenase (oxaloacetate-decarboxylating) (NADP+)	C00149 + C00006 + C00001 = C00022 + C00005 + C00288	(S)-malate(aq) + NADP(aq) + H2O(l) = pyruvate(aq) + NADPH(aq) + carbon dioxide(aq)		0.0344	311.15	0.25	7		2754
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=68VEE_148	68VEE	spectrophotometry	A	1.1.1.40	malate dehydrogenase (oxaloacetate-decarboxylating) (NADP+)	C00149 + C00006 + C00001 = C00022 + C00005 + C00288	(S)-malate(aq) + NADP(aq) + H2O(l) = pyruvate(aq) + NADPH(aq) + carbon dioxide(aq)		0.0558	311.15	0.03	7		2755
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=59TAL/LEV_181	59TAL/LEV	spectrophotometry	B	1.1.1.51	3(or 17)_-hydroxysteroid dehydrogenase	C00535 + C00003 = C00280 + C00004	4-androstene-17-ol-3-one(aq) + NAD(aq) = 4-androstene-3,17-dione(aq) + NADH(aq)		3.78	298.15		8		2756
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=59TAL/LEV_181	59TAL/LEV	spectrophotometry	B	1.1.1.51	3(or 17)_-hydroxysteroid dehydrogenase	C00535 + C00003 = C00280 + C00004	4-androstene-17-ol-3-one(aq) + NAD(aq) = 4-androstene-3,17-dione(aq) + NADH(aq)		378	298.15		9		2757
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=59TAL/LEV_181	59TAL/LEV	spectrophotometry	B	1.1.1.51	3(or 17)_-hydroxysteroid dehydrogenase	C00535 + C00003 = C00280 + C00004	4-androstene-17-ol-3-one(aq) + NAD(aq) = 4-androstene-3,17-dione(aq) + NADH(aq)		0.378	298.15		7		2758
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=99KAT/UED_1558	99KAT/UED	radioactivity	B	3.5.1.a	anandamide amidohydrolase	C16512 + C00001 = C00189 + C00249	palmitoylethanolamide(aq) + H2O(l) = ethanolamine(aq) + palmitic acid(aq)		0.0004	310.15		9		2759
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=59ALE_443	59ALE	enzymatic assay	B	2.4.1.20	cellobiose phosphorylase	C00185 + C00009 = C00031 + C00103	cellobiose(aq) + orthophosphate(aq) = D-glucose(aq) + D-glucose 1-phosphate(aq)		0.23	310.15		7		2760
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=52STE/OCH_128	52STE/OCH	spectrophotometry	B	1.1.1.37	malate dehydrogenase	C00149 + C00003 = C00036 + C00004	(S)-malate(aq) + NAD(aq) = oxaloacetate(aq) + NADH(aq)		5.55E-06	295.15		6.55		2761
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=52STE/OCH_128	52STE/OCH	spectrophotometry	B	1.1.1.37	malate dehydrogenase	C00149 + C00003 = C00036 + C00004	(S)-malate(aq) + NAD(aq) = oxaloacetate(aq) + NADH(aq)		0.000208	295.15		8.3		2762
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=52STE/OCH_128	52STE/OCH	spectrophotometry	B	1.1.1.37	malate dehydrogenase	C00149 + C00003 = C00036 + C00004	(S)-malate(aq) + NAD(aq) = oxaloacetate(aq) + NADH(aq)		6.94E-05	295.15		7.75		2763
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=52STE/OCH_128	52STE/OCH	spectrophotometry	B	1.1.1.37	malate dehydrogenase	C00149 + C00003 = C00036 + C00004	(S)-malate(aq) + NAD(aq) = oxaloacetate(aq) + NADH(aq)		2.33E-05	295.15		7.2		2764
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=52STE/OCH_128	52STE/OCH	spectrophotometry	B	1.1.1.37	malate dehydrogenase	C00149 + C00003 = C00036 + C00004	(S)-malate(aq) + NAD(aq) = oxaloacetate(aq) + NADH(aq)		0.00676	295.15		9.95		2765
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=52STE/OCH_128	52STE/OCH	spectrophotometry	B	1.1.1.37	malate dehydrogenase	C00149 + C00003 = C00036 + C00004	(S)-malate(aq) + NAD(aq) = oxaloacetate(aq) + NADH(aq)		1.34E-06	295.15		6.05		2766
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=78LYN/GUY_1437	78LYN/GUY	fluorimetry and spectrophotometry	A	6.2.1.4	succinate-CoA ligase (GDP-forming)	C00044 + C00042 + C00010 = C00035 + C00009 + C00091	GTP(aq) + succinate(aq) + CoA(aq) = GDP(aq) + phosphate(aq) + succinyl-CoA(aq)		1.58	298.15	0.25	7.15	2.9	2767
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=78LYN/GUY_1437	78LYN/GUY	fluorimetry and spectrophotometry	A	6.2.1.4	succinate-CoA ligase (GDP-forming)	C00044 + C00042 + C00010 = C00035 + C00009 + C00091	GTP(aq) + succinate(aq) + CoA(aq) = GDP(aq) + phosphate(aq) + succinyl-CoA(aq)		1.66	298.15	0.25	7.14	2.89	2768
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=78LYN/GUY_1437	78LYN/GUY	fluorimetry and spectrophotometry	A	6.2.1.4	succinate-CoA ligase (GDP-forming)	C00044 + C00042 + C00010 = C00035 + C00009 + C00091	GTP(aq) + succinate(aq) + CoA(aq) = GDP(aq) + phosphate(aq) + succinyl-CoA(aq)		1.25	298.15	0.25	6.83	2.84	2769
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=78LYN/GUY_1437	78LYN/GUY	fluorimetry and spectrophotometry	A	6.2.1.4	succinate-CoA ligase (GDP-forming)	C00044 + C00042 + C00010 = C00035 + C00009 + C00091	GTP(aq) + succinate(aq) + CoA(aq) = GDP(aq) + phosphate(aq) + succinyl-CoA(aq)		1.54	298.15	0.25	6.85	2.84	2770
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=78LYN/GUY_1437	78LYN/GUY	fluorimetry and spectrophotometry	A	6.2.1.4	succinate-CoA ligase (GDP-forming)	C00044 + C00042 + C00010 = C00035 + C00009 + C00091	GTP(aq) + succinate(aq) + CoA(aq) = GDP(aq) + phosphate(aq) + succinyl-CoA(aq)		1.7	298.15	0.25	6.82	2.84	2771
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=78LYN/GUY_1437	78LYN/GUY	fluorimetry and spectrophotometry	A	6.2.1.4	succinate-CoA ligase (GDP-forming)	C00044 + C00042 + C00010 = C00035 + C00009 + C00091	GTP(aq) + succinate(aq) + CoA(aq) = GDP(aq) + phosphate(aq) + succinyl-CoA(aq)		0.63	311.15	0.25	7.17	2.94	2772
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=78LYN/GUY_1437	78LYN/GUY	fluorimetry and spectrophotometry	A	6.2.1.4	succinate-CoA ligase (GDP-forming)	C00044 + C00042 + C00010 = C00035 + C00009 + C00091	GTP(aq) + succinate(aq) + CoA(aq) = GDP(aq) + phosphate(aq) + succinyl-CoA(aq)		0.74	311.15	0.25	7.09	2.89	2773
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=78LYN/GUY_1437	78LYN/GUY	fluorimetry and spectrophotometry	A	6.2.1.4	succinate-CoA ligase (GDP-forming)	C00044 + C00042 + C00010 = C00035 + C00009 + C00091	GTP(aq) + succinate(aq) + CoA(aq) = GDP(aq) + phosphate(aq) + succinyl-CoA(aq)		0.82	311.15	0.25	7.03	2.88	2774
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=78LYN/GUY_1437	78LYN/GUY	fluorimetry and spectrophotometry	A	6.2.1.4	succinate-CoA ligase (GDP-forming)	C00044 + C00042 + C00010 = C00035 + C00009 + C00091	GTP(aq) + succinate(aq) + CoA(aq) = GDP(aq) + phosphate(aq) + succinyl-CoA(aq)		0.54	311.15	0.25	7.27	2.89	2775
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=78LYN/GUY_1437	78LYN/GUY	fluorimetry and spectrophotometry	A	6.2.1.4	succinate-CoA ligase (GDP-forming)	C00044 + C00042 + C00010 = C00035 + C00009 + C00091	GTP(aq) + succinate(aq) + CoA(aq) = GDP(aq) + phosphate(aq) + succinyl-CoA(aq)		0.5	311.15	0.25	7.3	2.9	2776
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=78LYN/GUY_1437	78LYN/GUY	fluorimetry and spectrophotometry	A	6.2.1.4	succinate-CoA ligase (GDP-forming)	C00044 + C00042 + C00010 = C00035 + C00009 + C00091	GTP(aq) + succinate(aq) + CoA(aq) = GDP(aq) + phosphate(aq) + succinyl-CoA(aq)		0.56	311.15	0.25	7.27	2.89	2777
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=78LYN/GUY_1437	78LYN/GUY	fluorimetry and spectrophotometry	A	6.2.1.4	succinate-CoA ligase (GDP-forming)	C00044 + C00042 + C00010 = C00035 + C00009 + C00091	GTP(aq) + succinate(aq) + CoA(aq) = GDP(aq) + phosphate(aq) + succinyl-CoA(aq)		1.04	311.15	0.25	6.75	2.88	2778
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=78LYN/GUY_1437	78LYN/GUY	fluorimetry and spectrophotometry	A	6.2.1.4	succinate-CoA ligase (GDP-forming)	C00044 + C00042 + C00010 = C00035 + C00009 + C00091	GTP(aq) + succinate(aq) + CoA(aq) = GDP(aq) + phosphate(aq) + succinyl-CoA(aq)		0.53	311.15	0.25	7.11	2.89	2779
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=78LYN/GUY_1437	78LYN/GUY	fluorimetry and spectrophotometry	A	6.2.1.4	succinate-CoA ligase (GDP-forming)	C00044 + C00042 + C00010 = C00035 + C00009 + C00091	GTP(aq) + succinate(aq) + CoA(aq) = GDP(aq) + phosphate(aq) + succinyl-CoA(aq)		0.82	311.15	0.25	6.93	2.88	2780
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=78LYN/GUY_1437	78LYN/GUY	fluorimetry and spectrophotometry	A	6.2.1.4	succinate-CoA ligase (GDP-forming)	C00044 + C00042 + C00010 = C00035 + C00009 + C00091	GTP(aq) + succinate(aq) + CoA(aq) = GDP(aq) + phosphate(aq) + succinyl-CoA(aq)		0.61	311.15	0.25	7.1	2.88	2781
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=78LYN/GUY_1437	78LYN/GUY	fluorimetry and spectrophotometry	A	6.2.1.4	succinate-CoA ligase (GDP-forming)	C00044 + C00042 + C00010 = C00035 + C00009 + C00091	GTP(aq) + succinate(aq) + CoA(aq) = GDP(aq) + phosphate(aq) + succinyl-CoA(aq)		0.77	311.15	0.25	7.1	2.88	2782
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=78LYN/GUY_1437	78LYN/GUY	fluorimetry and spectrophotometry	A	6.2.1.4	succinate-CoA ligase (GDP-forming)	C00044 + C00042 + C00010 = C00035 + C00009 + C00091	GTP(aq) + succinate(aq) + CoA(aq) = GDP(aq) + phosphate(aq) + succinyl-CoA(aq)		0.72	311.15	0.25	7.08	2.87	2783
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=78LYN/GUY_1437	78LYN/GUY	fluorimetry and spectrophotometry	A	6.2.1.4	succinate-CoA ligase (GDP-forming)	C00044 + C00042 + C00010 = C00035 + C00009 + C00091	GTP(aq) + succinate(aq) + CoA(aq) = GDP(aq) + phosphate(aq) + succinyl-CoA(aq)		0.72	311.15	0.25	6.75	2.85	2784
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=78LYN/GUY_1437	78LYN/GUY	fluorimetry and spectrophotometry	A	6.2.1.4	succinate-CoA ligase (GDP-forming)	C00044 + C00042 + C00010 = C00035 + C00009 + C00091	GTP(aq) + succinate(aq) + CoA(aq) = GDP(aq) + phosphate(aq) + succinyl-CoA(aq)		0.79	311.15	0.25	7.05	2.18	2785
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=78LYN/GUY_1437	78LYN/GUY	fluorimetry and spectrophotometry	A	6.2.1.4	succinate-CoA ligase (GDP-forming)	C00044 + C00042 + C00010 = C00035 + C00009 + C00091	GTP(aq) + succinate(aq) + CoA(aq) = GDP(aq) + phosphate(aq) + succinyl-CoA(aq)		0.73	311.15	0.25	7.01	1.86	2786
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=78LYN/GUY_1437	78LYN/GUY	fluorimetry and spectrophotometry	A	6.2.1.4	succinate-CoA ligase (GDP-forming)	C00044 + C00042 + C00010 = C00035 + C00009 + C00091	GTP(aq) + succinate(aq) + CoA(aq) = GDP(aq) + phosphate(aq) + succinyl-CoA(aq)		1.68	298.15	0.25	7.15	2.91	2787
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=2.&T1=78LYN/GUY_1437	78LYN/GUY	fluorimetry and spectrophotometry	A	6.2.1.4	succinate-CoA ligase (GDP-forming)	C00044 + C00042 + C00010 = C00035 + C00009 + C00091	GTP(aq) + succinate(aq) + CoA(aq) = GDP(aq) + phosphate(aq) + succinyl-CoA(aq)		1.68	298.15	0.25	7.15	2.91	2788
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=2.&T1=78LYN/GUY_1437	78LYN/GUY	fluorimetry and spectrophotometry	A	6.2.1.4	succinate-CoA ligase (GDP-forming)	C00044 + C00042 + C00010 = C00035 + C00009 + C00091	GTP(aq) + succinate(aq) + CoA(aq) = GDP(aq) + phosphate(aq) + succinyl-CoA(aq)		0.52	311.15	0.25	7.17	2.94	2789
