http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=07LIN/ALG_1584	07LIN/ALG	spectrophotometry	A	1.1.1.87	homoisocitrate dehydrogenase	C05662 + C00003 = C00322 + C00288 + C00004	(1R,2S)-1-hydroxybutane-1,2,4-tricarboxylate(aq) + NAD(ox) = 2-oxoadipate(aq) + carbon dioxide(aq) + NAD(red)		0.45	298.15		7.5	
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=73VEL/GUY_1167	73VEL/GUY	enzymatic assay and fluorimetry	A	4.2.1.3	aconitate hydratase	C00311 = C00158	isocitrate(aq) = citrate(aq)		15.8	311.15		6.64	3.15
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=73VEL/GUY_1167	73VEL/GUY	enzymatic assay and fluorimetry	A	4.2.1.3	aconitate hydratase	C00311 = C00158	isocitrate(aq) = citrate(aq)		27.6	311.15		7.45	2.64
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=73VEL/GUY_1167	73VEL/GUY	enzymatic assay and fluorimetry	A	4.2.1.3	aconitate hydratase	C00311 = C00158	isocitrate(aq) = citrate(aq)		46	311.15		7.07	2.07
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=73VEL/GUY_1167	73VEL/GUY	enzymatic assay and fluorimetry	A	4.2.1.3	aconitate hydratase	C00311 = C00158	isocitrate(aq) = citrate(aq)		9.48	311.15		7.45	
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=73VEL/GUY_1167	73VEL/GUY	enzymatic assay and fluorimetry	A	4.2.1.3	aconitate hydratase	C00311 = C00158	isocitrate(aq) = citrate(aq)		17.1	311.15		7.07	3.15
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=73VEL/GUY_1167	73VEL/GUY	enzymatic assay and fluorimetry	A	4.2.1.3	aconitate hydratase	C00311 = C00158	isocitrate(aq) = citrate(aq)		10.6	311.15		7.07	4.33
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=73VEL/GUY_1167	73VEL/GUY	enzymatic assay and fluorimetry	A	4.2.1.3	aconitate hydratase	C00311 = C00158	isocitrate(aq) = citrate(aq)		18	311.15		7.07	3.03
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=73VEL/GUY_1167	73VEL/GUY	enzymatic assay and fluorimetry	A	4.2.1.3	aconitate hydratase	C00311 = C00158	isocitrate(aq) = citrate(aq)		10	311.15		7.07	4.33
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=2.&T1=73VEL/GUY_1167	73VEL/GUY	enzymatic assay and fluorimetry	A	4.2.1.3	aconitate hydratase	C00311 = C00158	isocitrate(aq) = citrate(aq)		10	311.15		7.07	4.33
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=2.&T1=73VEL/GUY_1167	73VEL/GUY	enzymatic assay and fluorimetry	A	4.2.1.3	aconitate hydratase	C00311 = C00158	isocitrate(aq) = citrate(aq)		47.5	311.15		7.07	2.16
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=2.&T1=73VEL/GUY_1167	73VEL/GUY	enzymatic assay and fluorimetry	A	4.2.1.3	aconitate hydratase	C00311 = C00158	isocitrate(aq) = citrate(aq)		57.9	311.15		7.07	1.91
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=2.&T1=73VEL/GUY_1167	73VEL/GUY	enzymatic assay and fluorimetry	A	4.2.1.3	aconitate hydratase	C00311 = C00158	isocitrate(aq) = citrate(aq)		12.2	311.15		7.07	3.64
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=2.&T1=73VEL/GUY_1167	73VEL/GUY	enzymatic assay and fluorimetry	A	4.2.1.3	aconitate hydratase	C00311 = C00158	isocitrate(aq) = citrate(aq)		9.83	311.15		7.07	
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=2.&T1=73VEL/GUY_1167	73VEL/GUY	enzymatic assay and fluorimetry	A	4.2.1.3	aconitate hydratase	C00311 = C00158	isocitrate(aq) = citrate(aq)		9.95	311.15		7.45	4.33
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=2.&T1=73VEL/GUY_1167	73VEL/GUY	enzymatic assay and fluorimetry	A	4.2.1.3	aconitate hydratase	C00311 = C00158	isocitrate(aq) = citrate(aq)		46.6	311.15		7.45	2.16
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=2.&T1=73VEL/GUY_1167	73VEL/GUY	enzymatic assay and fluorimetry	A	4.2.1.3	aconitate hydratase	C00311 = C00158	isocitrate(aq) = citrate(aq)		43.6	311.15		7.07	2.35
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=2.&T1=73VEL/GUY_1167	73VEL/GUY	enzymatic assay and fluorimetry	A	4.2.1.3	aconitate hydratase	C00311 = C00158	isocitrate(aq) = citrate(aq)		37.2	311.15		7.07	2.44
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=80BEY/ROE_894	80BEY/ROE	HPLC	C	3.2.1.3	glucan 1,4--glucosidase	C00208 + C00001 = 2 C00031	maltose(aq) + H2O(l) = 2 D-glucose(aq)		197	328			
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=59SAN/LAN_326	59SAN/LAN	spectrophotometry	B	1.8.1.4	dihydrolipoamide dehydrogenase	C00579 + C00003 = C00248 + C00004	dihydrolipoamide(aq) + NAD(aq) = lipoamide(aq) + NADH(aq)		0.081	295.15		6.23	
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=59SAN/LAN_326	59SAN/LAN	spectrophotometry	B	1.8.1.4	dihydrolipoamide dehydrogenase	C00579 + C00003 = C00248 + C00004	dihydrolipoamide(aq) + NAD(aq) = lipoamide(aq) + NADH(aq)		0.18	295.15		6.86	
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=59SAN/LAN_326	59SAN/LAN	spectrophotometry	B	1.8.1.4	dihydrolipoamide dehydrogenase	C00579 + C00003 = C00248 + C00004	dihydrolipoamide(aq) + NAD(aq) = lipoamide(aq) + NADH(aq)		0.65	295.15		7.74	
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=59SAN/LAN_326	59SAN/LAN	spectrophotometry	B	1.8.1.4	dihydrolipoamide dehydrogenase	C00579 + C00003 = C00248 + C00004	dihydrolipoamide(aq) + NAD(aq) = lipoamide(aq) + NADH(aq)		1	295.15		7.9	
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=59SAN/LAN_326	59SAN/LAN	spectrophotometry	B	1.8.1.4	dihydrolipoamide dehydrogenase	C00579 + C00003 = C00248 + C00004	dihydrolipoamide(aq) + NAD(aq) = lipoamide(aq) + NADH(aq)		3.6	295.15		8.59	
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=59SAN/LAN_326	59SAN/LAN	spectrophotometry	B	1.8.1.4	dihydrolipoamide dehydrogenase	C00579 + C00003 = C00248 + C00004	dihydrolipoamide(aq) + NAD(aq) = lipoamide(aq) + NADH(aq)		0.36	295.15		7.53	
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=59SAN/LAN_326	59SAN/LAN	spectrophotometry	B	1.8.1.4	dihydrolipoamide dehydrogenase	C00579 + C00003 = C00248 + C00004	dihydrolipoamide(aq) + NAD(aq) = lipoamide(aq) + NADH(aq)		4.8	295.15		9.08	
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=59SAN/LAN_326	59SAN/LAN	spectrophotometry	B	1.8.1.4	dihydrolipoamide dehydrogenase	C00579 + C00003 = C00248 + C00004	dihydrolipoamide(aq) + NAD(aq) = lipoamide(aq) + NADH(aq)		2.6	295.15		8.42	
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=59SAN/LAN_326	59SAN/LAN	spectrophotometry	B	1.8.1.4	dihydrolipoamide dehydrogenase	C00579 + C00003 = C00248 + C00004	dihydrolipoamide(aq) + NAD(aq) = lipoamide(aq) + NADH(aq)		0.28	295.15		7.19	
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=59SAN/LAN_326	59SAN/LAN	spectrophotometry	B	1.8.1.4	dihydrolipoamide dehydrogenase	C00579 + C00003 = C00248 + C00004	dihydrolipoamide(aq) + NAD(aq) = lipoamide(aq) + NADH(aq)		1.5	295.15		8.23	
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=59SAN/LAN_324	59SAN/LAN	spectrophotometry	C	1.8.1.4	dihydrolipoamide dehydrogenase	C02147 + C00003 = C00725 + C00004	dihydro--lipoate(aq) + NAD(aq) =-lipoate(aq) + NADH(aq)		0.13	295.15		7.1	
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=58BRU/NOL_1334	58BRU/NOL	spectrophotometry	C	5.3.1.6	ribose-5-phosphate isomerase	C00117 = C00199	D-ribose 5-phosphate(aq) = D-ribulose 5-phosphate(aq)		0.28	310.15		7.5	
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=58BRU/NOL_1334	58BRU/NOL	spectrophotometry	C	5.3.1.6	ribose-5-phosphate isomerase	C00117 = C00199	D-ribose 5-phosphate(aq) = D-ribulose 5-phosphate(aq)		0.31	273.15		7.5	
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=75MCG/JOR_547	75MCG/JOR	calorimetry	A	2.7.1.1	hexokinase	C00002 + C00031 = C00008 + C00092	ATP(aq) + D-glucose(aq) = ADP(aq) + D-glucose 6-phosphate(aq)			298.15		8	
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=75MCG/JOR_547	75MCG/JOR	calorimetry	A	2.7.1.1	hexokinase	C00002 + C00031 = C00008 + C00092	ATP(aq) + D-glucose(aq) = ADP(aq) + D-glucose 6-phosphate(aq)			298.15		8	
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=75MCG/JOR_547	75MCG/JOR	calorimetry	A	2.7.1.1	hexokinase	C00002 + C00031 = C00008 + C00092	ATP(aq) + D-glucose(aq) = ADP(aq) + D-glucose 6-phosphate(aq)			298.15		8	
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=75MCG/JOR_547	75MCG/JOR	calorimetry	A	2.7.1.1	hexokinase	C00002 + C00031 = C00008 + C00092	ATP(aq) + D-glucose(aq) = ADP(aq) + D-glucose 6-phosphate(aq)			298.15		8	
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=88TEW/STE_1360	88TEW/STE	calorimetry	A	5.3.1.9	glucose-6-phosphate isomerase	C00092 = C00085	D-glucose 6-phosphate(aq) = D-fructose 6-phosphate(aq)		0.293	298.15		8.7	3
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=88TEW/STE_1360	88TEW/STE	calorimetry	A	5.3.1.9	glucose-6-phosphate isomerase	C00092 = C00085	D-glucose 6-phosphate(aq) = D-fructose 6-phosphate(aq)		0.299	298.15		8.7	3
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=88TEW/STE_1360	88TEW/STE	calorimetry	A	5.3.1.9	glucose-6-phosphate isomerase	C00092 = C00085	D-glucose 6-phosphate(aq) = D-fructose 6-phosphate(aq)		0.302	298.15		8.7	3
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=88TEW/STE_1360	88TEW/STE	calorimetry	A	5.3.1.9	glucose-6-phosphate isomerase	C00092 = C00085	D-glucose 6-phosphate(aq) = D-fructose 6-phosphate(aq)		0.31	304.95		8.7	4
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=88TEW/STE_1360	88TEW/STE	calorimetry	A	5.3.1.9	glucose-6-phosphate isomerase	C00092 = C00085	D-glucose 6-phosphate(aq) = D-fructose 6-phosphate(aq)		0.329	310.15		8.7	4
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=88TEW/STE_1360	88TEW/STE	calorimetry	A	5.3.1.9	glucose-6-phosphate isomerase	C00092 = C00085	D-glucose 6-phosphate(aq) = D-fructose 6-phosphate(aq)		0.357	316.15		8.7	4
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=88TEW/STE_1360	88TEW/STE	calorimetry	A	5.3.1.9	glucose-6-phosphate isomerase	C00092 = C00085	D-glucose 6-phosphate(aq) = D-fructose 6-phosphate(aq)		0.308	298.15		8.7	2.6
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=88TEW/STE_1360	88TEW/STE	calorimetry	A	5.3.1.9	glucose-6-phosphate isomerase	C00092 = C00085	D-glucose 6-phosphate(aq) = D-fructose 6-phosphate(aq)		0.287	298.15		8.7	4
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=88TEW/STE_1361	88TEW/STE	calorimetry	A	5.3.1.9	glucose-6-phosphate isomerase	C00092 = C00085	D-glucose 6-phosphate(aq) = D-fructose 6-phosphate(aq)			298.15		8.7	3
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=88TEW/STE_1361	88TEW/STE	calorimetry	A	5.3.1.9	glucose-6-phosphate isomerase	C00092 = C00085	D-glucose 6-phosphate(aq) = D-fructose 6-phosphate(aq)			316.15		8.7	4
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=88TEW/STE_1361	88TEW/STE	calorimetry	A	5.3.1.9	glucose-6-phosphate isomerase	C00092 = C00085	D-glucose 6-phosphate(aq) = D-fructose 6-phosphate(aq)			310.15		8.7	4
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=88TEW/STE_1361	88TEW/STE	calorimetry	A	5.3.1.9	glucose-6-phosphate isomerase	C00092 = C00085	D-glucose 6-phosphate(aq) = D-fructose 6-phosphate(aq)			298.15		8.7	3
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=88TEW/STE_1361	88TEW/STE	calorimetry	A	5.3.1.9	glucose-6-phosphate isomerase	C00092 = C00085	D-glucose 6-phosphate(aq) = D-fructose 6-phosphate(aq)			304.95		8.7	4
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=88TEW/STE_1361	88TEW/STE	calorimetry	A	5.3.1.9	glucose-6-phosphate isomerase	C00092 = C00085	D-glucose 6-phosphate(aq) = D-fructose 6-phosphate(aq)			298.15		8.7	3
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=88TEW/STE_1361	88TEW/STE	calorimetry	A	5.3.1.9	glucose-6-phosphate isomerase	C00092 = C00085	D-glucose 6-phosphate(aq) = D-fructose 6-phosphate(aq)			298.15		8.7	2.6
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=88TEW/STE_1361	88TEW/STE	calorimetry	A	5.3.1.9	glucose-6-phosphate isomerase	C00092 = C00085	D-glucose 6-phosphate(aq) = D-fructose 6-phosphate(aq)			298.15		8.7	4
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=99KIS/HOL_1199	99KIS/HOL	calorimetry	A	4.2.1.51	prephenate dehydratase	C00254 = C00166 + C00001 + C00288	prephenate(aq) = phenylpyruvate(aq) + H2o(l) + carbon dioxide(aq)			298.15		7.17	
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=69BEN_1149	69BEN	calorimetry	C	4.2.1.2	fumarate hydratase	C00122 + C00001 = C00149	fumarate(aq) + H2O(l) = (S)-malate(aq)		4.45	298.15			
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=80SVE/MAR_1010	80SVE/MAR	spectrophotometry	B	3.5.1.11	penicillin amidase	C05551 + C00001 = C02954 + C07086	penicillin G(aq) + H2O(l) = 6-aminopenicillanic acid(aq) + phenylacetic acid(aq)		0.004	298.15		5	
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=80SVE/MAR_1010	80SVE/MAR	spectrophotometry	B	3.5.1.11	penicillin amidase	C05551 + C00001 = C02954 + C07086	penicillin G(aq) + H2O(l) = 6-aminopenicillanic acid(aq) + phenylacetic acid(aq)		0.02	298.15		6	
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=79VIC/GRE_482	79VIC/GRE	spectrophotometry	C	2.4.2.10	orotate phosphoribosyltransferase	C01103 + C00013 = C00295 + C00119	orotidine 5'-phosphate(aq) + pyrophosphate(aq) = orotate(aq) + 5-phospho--D-ribose 1-diphosphate(aq)		2	298.15		8	
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=83PIL/HAN_1596	83PIL/HAN	radioactivity	C	5.1.3.2	UDPglucose 4-epimerase	C00029 = C00052	UDPglucose(aq) = UDPgalactose(aq)		0.38	310.15			
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=57VLA/VLA_545	57VLA/VLA	radioactivity	C	2.7.1.1	hexokinase	C00002 + C00031 = C00008 + C00092	ATP(aq) + D-glucose(aq) = ADP(aq) + D-glucose 6-phosphate(aq)		340	310.15		7.25	
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=91TEW/GOL_935	91TEW/GOL	calorimetry	A	3.2.1.23	_-galactosidase	C07064 + C00001 = C00124 + C00095	lactulose(aq) + H2O(l) = D-galactose(aq) + D-fructose(aq)			298.15		5.65	
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=91TEW/GOL_934	91TEW/GOL	HPLC	A	3.2.1.23	_-galactosidase	C07064 + C00001 = C00124 + C00095	lactulose(aq) + H2O(l) = D-galactose(aq) + D-fructose(aq)		128	298.15		5.65	
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=82GUY_803	82GUY	spectrophotometry	A	3.1.3.1	alkaline phosphatase	C00197 + C00001 = C00258 + C00009	(R)-3-phosphoglycerate(aq) + H2O(l) = (R)-glycerate(aq) + orthophosphate(aq)		294	311.15	0.25	7	3
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=82GUY_803	82GUY	spectrophotometry	A	3.1.3.1	alkaline phosphatase	C00197 + C00001 = C00258 + C00009	(R)-3-phosphoglycerate(aq) + H2O(l) = (R)-glycerate(aq) + orthophosphate(aq)		336	311.15	0.25	7	3
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=82GUY_803	82GUY	spectrophotometry	A	3.1.3.1	alkaline phosphatase	C00197 + C00001 = C00258 + C00009	(R)-3-phosphoglycerate(aq) + H2O(l) = (R)-glycerate(aq) + orthophosphate(aq)		319	311.15	0.25	7	3
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=82GUY_803	82GUY	spectrophotometry	A	3.1.3.1	alkaline phosphatase	C00197 + C00001 = C00258 + C00009	(R)-3-phosphoglycerate(aq) + H2O(l) = (R)-glycerate(aq) + orthophosphate(aq)		310	311.15	0.25	7	2.32
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=82GUY_803	82GUY	spectrophotometry	A	3.1.3.1	alkaline phosphatase	C00197 + C00001 = C00258 + C00009	(R)-3-phosphoglycerate(aq) + H2O(l) = (R)-glycerate(aq) + orthophosphate(aq)		294	311.15	0.25	7	2.04
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=82GUY_803	82GUY	spectrophotometry	A	3.1.3.1	alkaline phosphatase	C00197 + C00001 = C00258 + C00009	(R)-3-phosphoglycerate(aq) + H2O(l) = (R)-glycerate(aq) + orthophosphate(aq)		338	311.15	0.25	6.95	3
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=82GUY_803	82GUY	spectrophotometry	A	3.1.3.1	alkaline phosphatase	C00197 + C00001 = C00258 + C00009	(R)-3-phosphoglycerate(aq) + H2O(l) = (R)-glycerate(aq) + orthophosphate(aq)		301	311.15	0.25	6.92	2.4
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=82GUY_803	82GUY	spectrophotometry	A	3.1.3.1	alkaline phosphatase	C00197 + C00001 = C00258 + C00009	(R)-3-phosphoglycerate(aq) + H2O(l) = (R)-glycerate(aq) + orthophosphate(aq)		260	311.15	0.25	6.89	2.15
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=82GUY_803	82GUY	spectrophotometry	A	3.1.3.1	alkaline phosphatase	C00197 + C00001 = C00258 + C00009	(R)-3-phosphoglycerate(aq) + H2O(l) = (R)-glycerate(aq) + orthophosphate(aq)		297	311.15	0.25	6.93	2.4
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=82GUY_803	82GUY	spectrophotometry	A	3.1.3.1	alkaline phosphatase	C00197 + C00001 = C00258 + C00009	(R)-3-phosphoglycerate(aq) + H2O(l) = (R)-glycerate(aq) + orthophosphate(aq)		307	311.15	0.25	6.73	3
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=82GUY_803	82GUY	spectrophotometry	A	3.1.3.1	alkaline phosphatase	C00197 + C00001 = C00258 + C00009	(R)-3-phosphoglycerate(aq) + H2O(l) = (R)-glycerate(aq) + orthophosphate(aq)		269	311.15	0.25	7	2.32
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=82GUY_803	82GUY	spectrophotometry	A	3.1.3.1	alkaline phosphatase	C00197 + C00001 = C00258 + C00009	(R)-3-phosphoglycerate(aq) + H2O(l) = (R)-glycerate(aq) + orthophosphate(aq)		298	311.15	0.25	6.91	
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=82GUY_803	82GUY	spectrophotometry	A	3.1.3.1	alkaline phosphatase	C00197 + C00001 = C00258 + C00009	(R)-3-phosphoglycerate(aq) + H2O(l) = (R)-glycerate(aq) + orthophosphate(aq)		247	311.15	0.25	6.87	2
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=82GUY_803	82GUY	spectrophotometry	A	3.1.3.1	alkaline phosphatase	C00197 + C00001 = C00258 + C00009	(R)-3-phosphoglycerate(aq) + H2O(l) = (R)-glycerate(aq) + orthophosphate(aq)		290	311.15	0.25	6.92	
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=82GUY_803	82GUY	spectrophotometry	A	3.1.3.1	alkaline phosphatase	C00197 + C00001 = C00258 + C00009	(R)-3-phosphoglycerate(aq) + H2O(l) = (R)-glycerate(aq) + orthophosphate(aq)		303	311.15	0.25	7	2.04
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=82GUY_803	82GUY	spectrophotometry	A	3.1.3.1	alkaline phosphatase	C00197 + C00001 = C00258 + C00009	(R)-3-phosphoglycerate(aq) + H2O(l) = (R)-glycerate(aq) + orthophosphate(aq)		255	311.15	0.25	6.9	2.15
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=82GUY_803	82GUY	spectrophotometry	A	3.1.3.1	alkaline phosphatase	C00197 + C00001 = C00258 + C00009	(R)-3-phosphoglycerate(aq) + H2O(l) = (R)-glycerate(aq) + orthophosphate(aq)		332	311.15	0.25	7	4
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=82GUY_803	82GUY	spectrophotometry	A	3.1.3.1	alkaline phosphatase	C00197 + C00001 = C00258 + C00009	(R)-3-phosphoglycerate(aq) + H2O(l) = (R)-glycerate(aq) + orthophosphate(aq)		270	311.15	0.25	6.88	2
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=82GUY_803	82GUY	spectrophotometry	A	3.1.3.1	alkaline phosphatase	C00197 + C00001 = C00258 + C00009	(R)-3-phosphoglycerate(aq) + H2O(l) = (R)-glycerate(aq) + orthophosphate(aq)		384	311.15	0.25	6.96	3
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=82GUY_803	82GUY	spectrophotometry	A	3.1.3.1	alkaline phosphatase	C00197 + C00001 = C00258 + C00009	(R)-3-phosphoglycerate(aq) + H2O(l) = (R)-glycerate(aq) + orthophosphate(aq)		341	311.15	0.25	6.86	
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=82GUY_803	82GUY	spectrophotometry	A	3.1.3.1	alkaline phosphatase	C00197 + C00001 = C00258 + C00009	(R)-3-phosphoglycerate(aq) + H2O(l) = (R)-glycerate(aq) + orthophosphate(aq)		288	311.15	0.25	6.95	
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=2.&T1=82GUY_803	82GUY	spectrophotometry	A	3.1.3.1	alkaline phosphatase	C00197 + C00001 = C00258 + C00009	(R)-3-phosphoglycerate(aq) + H2O(l) = (R)-glycerate(aq) + orthophosphate(aq)		288	311.15	0.25	6.95	
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=2.&T1=82GUY_803	82GUY	spectrophotometry	A	3.1.3.1	alkaline phosphatase	C00197 + C00001 = C00258 + C00009	(R)-3-phosphoglycerate(aq) + H2O(l) = (R)-glycerate(aq) + orthophosphate(aq)		306	311.15	0.25	6.72	3
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=72MAR/BEL_450	72MAR/BEL	enzymatic assay and spectrophotometry	C	2.4.1.64	,-trehalose phosphorylase	C01083 + C00009 = C00031 + C00103	,-trehalose(aq) + orthophosphate(aq) = D-glucose(aq) + D-glucose 1-phosphate(aq)		0.059	310.15		6.3	
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=72MAR/BEL_450	72MAR/BEL	enzymatic assay and spectrophotometry	C	2.4.1.64	,-trehalose phosphorylase	C01083 + C00009 = C00031 + C00103	,-trehalose(aq) + orthophosphate(aq) = D-glucose(aq) + D-glucose 1-phosphate(aq)		0.24	310.15		7	
http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=91AND/KAT_1232	91AND/KAT	HPLC	B	4.-	4-aminobenzoate synthase	C00251 + C00014 = C11355 + C00001	chorismate(aq) + ammonia(aq) = 4-amino-4-deoxychorismate(aq) + H2O(l)		6.1	310.15		8.6	
