Microbe_ID	M1	M2	M3	M4	M5	M7	M8	M9	M10	M11	M13	M14	M15A	M15B	M16
Lactococcus_garvieae_UNIUD074	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lactococcus_lactis_subsp_cremoris_A76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lactococcus_lactis_subsp_cremoris_CNCM_I_1631	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lactococcus_lactis_subsp_cremoris_MG1363	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lactococcus_lactis_subsp_cremoris_NZ9000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lactococcus_lactis_subsp_cremoris_SK11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lactococcus_lactis_subsp_cremoris_UC509_9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lactococcus_lactis_subsp_lactis_CV56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lactococcus_lactis_subsp_lactis_IO_1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lactococcus_lactis_subsp_lactis_KF147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lactococcus_lactis_subsp_lactis_YF11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lactococcus_raffinolactis_4877	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lactonifactor_longoviformis_DSM_17459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Laribacter_hongkongensis_HLHK9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lautropia_mirabilis_ATCC_51599	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lawsonella clevelandensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Leclercia_adecarboxylata_ATCC_23216_NBRC_102595	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Leclercia_adecarboxylata_KY2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Leminorella_grimontii_ATCC_33999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Leptotrichia_buccalis_C_1013_b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Leptotrichia_goodfellowii_DSM_19756	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Leptotrichia_goodfellowii_F0264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Leptotrichia_hofstadii_DSM_21651	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Leptotrichia_hofstadii_F0254	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Leptotrichia_hongkongensis_JMUB5056	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Leptotrichia_shahii_DSM_19757	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Leptotrichia_wadei_DSM_19758	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Leptotrichia_wadei_F0279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Leptotrichia_wadei_KA00185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Leuconostoc_argentinum_KCTC_3773	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Leuconostoc_carnosum_JB16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Leuconostoc_citreum_1300_LCIT_132_3537_30873	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Leuconostoc_citreum_KM20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Leuconostoc_citreum_LBAE_C10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Leuconostoc_citreum_LBAE_C11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Leuconostoc_citreum_LBAE_E16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Leuconostoc_gelidum_JB7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Leuconostoc_gelidum_KCTC_3527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Leuconostoc_gelidum_subsp_gasicomitatum_C122c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Leuconostoc_lactis_KACC_91922	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Leuconostoc_mesenteroides_ERR2221167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Leuconostoc_mesenteroides_subsp_cremoris_ATCC_19254	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Leuconostoc_mesenteroides_subsp_mesenteroides_ATCC_8293	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Leuconostoc_mesenteroides_subsp_mesenteroides_J18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Leuconostoc_pseudomesenteroides_4882	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Leuconostoc_pseudomesenteroides_ERR2221296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Listeria_grayi_DSM_20601	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Listeria_innocua_ATCC_33091	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Listeria_innocua_Clip11262	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Listeria_monocytogenes_07PF0776	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Listeria_monocytogenes_08_5578	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Listeria_monocytogenes_08_5923	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Listeria_monocytogenes_10403S	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Listeria_monocytogenes_4a_L99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Listeria_monocytogenes_4b_F2365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Listeria_monocytogenes_ATCC_19117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Listeria_monocytogenes_Clip80459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Listeria_monocytogenes_EGD_e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Listeria_monocytogenes_F6900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Listeria_monocytogenes_FSL_J1_194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Listeria_monocytogenes_FSL_J2_071	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Listeria_monocytogenes_FSL_N1_017	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Listeria_monocytogenes_FSL_N3_165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Listeria_monocytogenes_FSL_R2_503	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Listeria_monocytogenes_FSL_R2_561	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Listeria_monocytogenes_Finland_1988	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Listeria_monocytogenes_HCC23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Listeria_monocytogenes_HPB2262	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Listeria_monocytogenes_J0161_FSL_R2_499	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Listeria_monocytogenes_J2818	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Listeria_monocytogenes_JF5171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Listeria_monocytogenes_L312	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Listeria_monocytogenes_L99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Listeria_monocytogenes_M7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Listeria_monocytogenes_N53_1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Listeria_monocytogenes_SLCC2376	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Listeria_monocytogenes_SLCC2479	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Listeria_monocytogenes_SLCC5850	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Listeria_monocytogenes_SLCC_2378	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Listeria_monocytogenes_SLCC_2540	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Listeria_monocytogenes_SLCC_7179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Listeria_monocytogenes_serotype_1_2a_str_NCCP_No_15743	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Listeria_monocytogenes_serotype_1_2b_str_SLCC2755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Listeria_monocytogenes_serotype_1_2c_str_SLCC2372	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Listeria_monocytogenes_serotype_4b_str_LL195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Listeria_monocytogenes_serotype_7_SLCC_2482	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Listeria_monocytogenes_str_1_2a_F6854	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Listeria_monocytogenes_str_4b_H7858	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Listeria_monocytogenes_str_Scott_A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Loktanella_vestfoldensis_SMR4r	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Longibaculum_muris_DSM_29487	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Longicatena_caecimuris_DSM_29481	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lysinibacillus_fusiformis_ZB2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lysinibacillus_fusiformis_ZC1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lysinibacillus_sphaericus_2362	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lysinibacillus_sphaericus_C3_41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lysinibacillus_sphaericus_OT4b25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lysinibacillus_sphaericus_OT4b49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lysinibacillus_sphaericus_OT4b_31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mageeibacillus indolicus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mageeibacillus_indolicus_0009_5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mageeibacillus_indolicus_UPII9_5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Marinospirillum_alkaliphilum_DSM_21637	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Marvinbryantia_formatexigens_I_52_DSM_14469	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Massiliomicrobiota timonensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Megamonas_funiformis_YIT_11815	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Megamonas_hypermegale_ART12_1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Megamonas_rupellensis_DSM_19944	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Megasphaera genomosp	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Megasphaera_elsdenii_DSM_20460	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Megasphaera_genomosp_type_2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Megasphaera_massiliensis_NP3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Megasphaera_micronuciformis_F0359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Megasphaera_nov_ERR1022370	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Megasphaera_paucivorans_DSM_16981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Meiothermus_silvanus_DSM_9946	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Melainabacterium_MEL_A1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Merdibacter_massiliensis_Marseille_P3254	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mesorhizobium_loti_MAFF303099	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mesorhizobium_loti_NZP2037	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Metakosakonia_massiliensis_JC163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Methanobrevibacter_ruminantium_M1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Methanobrevibacter_smithii_ATCC_35061	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Methanomassiliicoccus_luminyensis_B10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Methanosphaera cuniculi	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Methanosphaera_stadtmanae_DSM_3091	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Methylobacterium_mesophilicum_SR1_6_6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Methylobacterium_populi_BJ001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Methylobacterium_radiotolerans_JCM_2831	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Methyloversatilis_universalis_EHg5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Methyloversatilis_universalis_FAM5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Methyloversatilis_universalis_Fam50001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Microbacterium_gubbeenense_DSM_15944	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Microbacterium_oleivorans_NBRC_103075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Microbacterium_paraoxydans_77MFTsu3_2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Micrococcus_luteus_1058_MLUT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Micrococcus_luteus_ERR2221282	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Micrococcus_luteus_NCTC_2665	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Micrococcus_luteus_NDB3Y10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Micrococcus_luteus_RIT304	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Micrococcus_luteus_RIT305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Micrococcus_luteus_RIT324w	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Micrococcus_luteus_SK58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Micrococcus_luteus_trpE16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Micromonospora_aurantiaca_ATCC_27029	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Microvirga_massiliensis_JC119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mitsuokella_jalaludinii_DSM_13811	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mitsuokella_jalaludinii_ERR1022286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mitsuokella_multacida_DSM_20544	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mobiluncus_curtisii_ATCC_43063	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mobiluncus_curtisii_ATCC_51333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mobiluncus_curtisii_subsp_holmesii_ATCC_35242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mobiluncus_holmesii_ATCC_35242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mobiluncus_mulieris_28_1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mobiluncus_mulieris_ATCC_35239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mobiluncus_mulieris_ATCC_35243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mobiluncus_mulieris_FB024_16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mogibacterium_sp_CM50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mogibacterium_timidum_ATCC_33093	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Monoglobus pectinilyticus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Moraxella atlantae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Moraxella lacunata	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Moraxella nonliquefaciens	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Moraxella osloensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Moraxella_bovoculi_22581	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Moraxella_bovoculi_237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Moraxella_canis_CCUG_8415A_8415T1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Moraxella_catarrhalis_101P30B1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Moraxella_catarrhalis_103P14B1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Moraxella_catarrhalis_12P80B1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Moraxella_catarrhalis_25240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Moraxella_catarrhalis_46P47B1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Moraxella_catarrhalis_7169	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Moraxella_catarrhalis_BC1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Moraxella_catarrhalis_BC7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Moraxella_catarrhalis_BC8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Moraxella_catarrhalis_CO72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Moraxella_catarrhalis_O35E	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Moraxella_catarrhalis_RH4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Morganella_morganii_FDAARGOS_172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Morganella_morganii_FDAARGOS_63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Morganella_morganii_SC01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Morganella_morganii_subsp_morganii_KT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mucispirillum_schaedleri_ASF457	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Muribaculum_intestinale_YL27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Muricomes_intestini_DSM_29489	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Murimonas_intestini_DSM_26524	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mycobacterium iranicum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mycobacterium mucogenicum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mycobacterium_abscessus_3A_0119_R	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mycobacterium_abscessus_3A_0122_R	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mycobacterium_abscessus_3A_0122_S	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mycobacterium_abscessus_3A_0731	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mycobacterium_abscessus_3A_0810_R	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mycobacterium_abscessus_3A_0930_R	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mycobacterium_abscessus_3A_0930_S	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mycobacterium_abscessus_47J26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mycobacterium_abscessus_4S_0116_R	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mycobacterium_abscessus_4S_0116_S	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mycobacterium_abscessus_4S_0206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mycobacterium_abscessus_4S_0303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mycobacterium_abscessus_4S_0726_RA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mycobacterium_abscessus_4S_0726_RB	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mycobacterium_abscessus_5S_0304	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mycobacterium_abscessus_5S_0421	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mycobacterium_abscessus_5S_0422	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mycobacterium_abscessus_5S_0708	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mycobacterium_abscessus_5S_0817	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mycobacterium_abscessus_5S_0921	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mycobacterium_abscessus_5S_1212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mycobacterium_abscessus_5S_1215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mycobacterium_abscessus_6G_0125_R	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mycobacterium_abscessus_6G_0212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mycobacterium_abscessus_9808	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mycobacterium_abscessus_M115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mycobacterium_abscessus_M139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mycobacterium_abscessus_M152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mycobacterium_abscessus_M154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mycobacterium_abscessus_M156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mycobacterium_abscessus_M159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mycobacterium_abscessus_M172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mycobacterium_abscessus_M24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mycobacterium_abscessus_M93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mycobacterium_abscessus_M94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mycobacterium_abscessus_subsp_bolletii_50594	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mycobacterium_abscessus_subsp_bolletii_BD	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mycobacterium_avium_104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mycobacterium_avium_subsp_avium_ATCC_25291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mycobacterium_avium_subsp_paratuberculosis_JQ5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mycobacterium_avium_subsp_paratuberculosis_JQ6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mycobacterium_avium_subsp_paratuberculosis_K_10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mycobacterium_avium_subsp_paratuberculosis_MAP4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mycobacterium_avium_subsp_paratuberculosis_S397	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mycobacterium_avium_subsp_paratuberculosis_S5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mycobacterium_fortuitum_subsp_fortuitum_DSM_46621	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mycobacterium_tuberculosis_H37Rv	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mycobacterium_tuberculosis_variant_pinnipedii_MP2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mycoplasma bovis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mycoplasma_hominis_ATCC_23114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mycoplasma_hominis_ATCC_27545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mycoplasma_hyopneumoniae_168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mycoplasma_hyopneumoniae_168_L	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mycoplasma_hyopneumoniae_232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mycoplasma_hyopneumoniae_7448	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mycoplasma_hyopneumoniae_J	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mycoplasma_pneumoniae_19294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mycoplasma_pneumoniae_309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mycoplasma_pneumoniae_FH	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mycoplasma_pneumoniae_M129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mycoplasma_pneumoniae_M129_B7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mycoplasma_pneumoniae_PI_1428	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mycoplasma_pneumoniae_PO1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Myroides_odoratimimus_CCUG_10230	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Myroides_odoratimimus_CCUG_12700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Myroides_odoratimimus_CCUG_12901	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Myroides_odoratimimus_CCUG_3837	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Myroides_odoratimimus_CIP_101113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Myroides_odoratimimus_PR63039	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Natranaerovirga_hydrolytica_DSM_24176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Natranaerovirga_pectinivora_DSM_24629	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Negativicoccus succinicivorans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Neisseria_bacilliformis_914_NLAC_0_29744_674333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Neisseria_bacilliformis_ATCC_BAA_1200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Neisseria_cinerea_ATCC_14685	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Neisseria_elongata_subsp_glycolytica_ATCC_29315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Neisseria_flavescens_NRL30031_H210	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Neisseria_flavescens_SK114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Neisseria_lactamica_ATCC_23970	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Neisseria_macacae_ATCC_33926	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Neisseria_meningitidis_2842STDY5881431	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Neisseria_meningitidis_ATCC_13091	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Neisseria_mucosa_ATCC_25996	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Neisseria_mucosa_C102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Neisseria_shayeganii_871	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Neisseria_sicca_4320	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Neisseria_sicca_ATCC_29256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Neisseria_sicca_C2010005502	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Neisseria_sicca_VK64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Neisseria_subflava_NJ9703	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nesterenkonia_massiliensis_NP1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nevskia_ramosa_DSM_11499	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
