GeneID	GeneName	log2FC	PValue	
 	CC2D1B	0.309991177	0.3595896	
 	CERS3	0.737594747	0.540341412	
HGNC:9393	PRKCA	-3.287419702	1.90E-05	
HGNC:18608	LRRK1	-1.699052768	0.000467391	
 	CEP112	-3.129401566	0.000242936	
 	ABCA9	-7.6320407	1.08E-06	
 	ABCA6	-6.140497585	1.66E-06	
 	ABCA10	-5.633760218	1.86E-05	
 	ABCA5	-1.298999409	0.075160346	
 	ENPP3	1.225786307	0.323015668	
 	C4orf19	-0.321898845	0.747589346	
HGNC:12513	UCHL1	-0.547843517	0.482101813	
HGNC:24008	MIA3	-0.020971932	0.952115036	
 	DISP1	-0.803848161	0.075522229	
HGNC:30765	TNIK	1.655404716	0.032694313	
HGNC:15547	TDH	1.119906703	0.316972145	
HGNC:15549	FAM167A	3.261389586	0.022288677	
HGNC:18956	NEIL2	0.386170338	0.375292337	
HGNC:8908	PGM5	-3.968102324	0.001977639	
HGNC:15719	OBSCN	0.484237498	0.475668077	
HGNC:26302	LONRF1	-1.063010565	0.046222306	
HGNC:16281	TRIM11	2.102623437	0.000177072	
 	ENAH	1.037345049	0.016782314	
 	CCSAP	0.407441748	0.361455541	
HGNC:17650	SH3RF1	0.682500107	0.234906706	
HGNC:19895	GBP5	-0.534171159	0.487255789	
 	BUB3	1.508365324	0.000686737	
HGNC:4481	GPR26	4.252236361	0.009533377	
 	CCDC173	0.826339826	0.281892646	
HGNC:14357	MMP21	-0.767082823	0.35491839	
 	C10orf90	-4.649629246	7.95E-05	
 	FAM69A	-2.544177839	0.000398397	
 	ATP5MC3	-0.052139065	0.8553501	
 	CNTNAP3B	-4.820462482	0.00020223	
HGNC:23668	FAM27C	2.925914338	0.010603412	
HGNC:21220	SRSF12	0.823909744	0.447530928	
HGNC:20767	PDLIM3	-2.415445693	0.001210656	
HGNC:24098	SORBS2	-0.968536565	0.182300749	
 	ELOC	1.207318219	0.017075055	
HGNC:17156	LY96	-2.29622208	0.00171449	
 	CEP170P1	-2.326347406	0.004203343	
HGNC:22985	PSMA8	-4.150425732	0.001611162	
 	CXADR	2.115870521	0.094919371	
 	BTG3	0.092816446	0.869620142	
 	C21orf91	-0.347945628	0.413602527	
 	CHODL	-1.20240729	0.281677104	
HGNC:7657	NCAM2	5.98866948	0.005015737	
HGNC:26677	L3MBTL4	-0.554784947	0.544134851	
HGNC:8776	PDE1C	-3.707055346	0.000652304	
HGNC:17676	RABGEF1	0.758135323	0.097312455	
HGNC:14027	MRPL39	0.208021141	0.459784824	
HGNC:14686	JAM2	-3.934295256	2.71E-06	
 	ATP5PF	0.017901377	0.955478352	
HGNC:4071	GABPA	-0.902488205	0.018177324	
 	ADAMTS1	-3.657551326	0.000601256	
 	ADAMTS5	-5.603388283	3.23E-07	
HGNC:28422	TSEN2	0.569350235	0.118570107	
HGNC:26481	SLFN13	-1.932279654	0.023052969	
HGNC:12816	XPC	-0.404594818	0.242398879	
 	CCDC174	0.207379579	0.50264369	
HGNC:19117	FGD5	-1.798419696	0.041599104	
HGNC:27310	FLCN	-0.812047342	0.009496246	
 	DPH3	-0.513475207	0.249773333	
HGNC:25128	OXNAD1	0.263141129	0.448939355	
HGNC:9064	PLCL2	-3.142103053	0.00060472	
 	CXXC1	0.571487909	0.116462298	
HGNC:28109	SKA1	3.140279688	0.001865459	
HGNC:9320	PPP4R1	-0.291200295	0.269533882	
 	APCDD1	-3.171328296	0.00042923	
HGNC:26270	PIEZO2	-0.368076496	0.686241588	
 	CCDC144B	-2.019513159	0.065508723	
HGNC:15988	MPPE1	-0.395025834	0.22058159	
 	CCDC144CP	-2.273808021	0.01929558	
HGNC:20072	USP43	2.011562382	0.124967914	
HGNC:14902	RAB6B	-1.692820058	0.013791611	
 	EME1	2.50526609	0.001190565	
 	EPHB1	-2.038908744	0.114470839	
 	ACSS1	1.416131279	0.035850343	
 	ANKRD40	-1.279462761	0.008191761	
HGNC:12969	ZNF18	-0.015614118	0.971194155	
HGNC:34518	VOPP1	0.141624165	0.77383685	
 	APOOL	-0.277774224	0.51740648	
 	DKK2	0.697078071	0.596221666	
 	CYP2U1	-1.950435295	0.010174295	
HGNC:21874	FBXL18	-0.245481695	0.608727598	
HGNC:20685	PROM2	3.656888653	0.012793377	
 	AK9	0.149025281	0.719709813	
HGNC:11810	KLF10	-1.448070388	0.015681351	
HGNC:9677	PTPRN2	3.452060189	0.033614489	
 	AZIN1	0.548330551	0.275290748	
 	ATP6V1C1	0.525312068	0.253174445	
HGNC:25452	PIP4P2	-1.479573534	0.067134246	
HGNC:24281	OTUD6B	0.167417969	0.699765065	
 	CDK19	0.466488257	0.39679962	
HGNC:20872	GTF3C6	0.895417041	0.076075269	
HGNC:23704	TTC39B	-0.286414824	0.579759869	
 	AGPAT5	1.171982993	0.039886302	
HGNC:13824	MMS19	-0.049614626	0.853640628	
HGNC:30031	PI4K2A	-0.070014631	0.815340405	
HGNC:28674	MARVELD1	-0.551262066	0.341461441	
HGNC:26559	ZFYVE27	1.093841556	0.010057202	
HGNC:31668	GOLGA7B	0.932181904	0.240265153	
HGNC:4528	GPR78	-1.073060008	0.200906856	
HGNC:26653	TRMT44	0.225380512	0.557301735	
HGNC:23472	SLC25A28	0.016905929	0.962911062	
HGNC:11375	HSPA13	0.274375488	0.526153588	
HGNC:10528	SAMSN1	-1.381792721	0.048689415	
HGNC:12624	USP25	-1.296232161	0.000272892	
HGNC:24911	GRAMD2B	-1.910220745	0.00692725	
HGNC:25954	ZCCHC10	-0.068822015	0.861860848	
 	C16orf87	0.635955759	0.198481805	
HGNC:7200	MOV10	0.757863778	0.017427488	
HGNC:669	RHOC	0.823263825	0.07256887	
HGNC:20785	PPM1J	3.290807794	0.001622776	
 	DBI	-0.241858455	0.584674747	
HGNC:10922	SLC16A1	-0.81173855	0.213973073	
HGNC:26087	HEATR3	-0.02489863	0.950461382	
HGNC:17838	NIFK	0.726317623	0.029556683	
HGNC:8526	OXA1L	-0.349499709	0.218920542	
HGNC:11065	SLC7A7	-2.080517149	0.002551817	
HGNC:29531	LARP1	-0.109919303	0.7338212	
 	CNOT8	-0.187927974	0.644019637	
HGNC:4571	GRIA1	4.953915717	0.074066678	
HGNC:21964	LRGUK	1.672083722	0.047209183	
HGNC:28508	SETD9	0.455302241	0.391460148	
HGNC:26678	MIER3	0.200578107	0.631022428	
HGNC:18658	NUP205	0.047310395	0.855915146	
HGNC:25677	ZKSCAN2	0.527543595	0.226158103	
 	C9orf85	-0.861647462	0.032217148	
HGNC:30034	PIK3AP1	-1.941218495	0.000689862	
HGNC:24468	RBM45	0.38155703	0.204577179	
HGNC:12403	TTN	-1.541413008	0.023776887	
HGNC:17032	VSIG4	-4.957934829	0.000145432	
HGNC:30167	PDIA4	0.960223737	0.016211839	
HGNC:25840	KDM8	0.79984235	0.053296033	
HGNC:28740	PDZD9	-1.663674795	0.033592294	
HGNC:16378	OTOA	-1.965415081	0.027027423	
HGNC:26446	KCTD18	-0.341231199	0.408434982	
HGNC:28593	FAM126B	-0.944524648	0.019537129	
 	ALS2CR12	-2.114097876	0.013229292	
 	C2CD6	-3.703873366	5.12E-05	
HGNC:14432	TMEM237	-0.776608772	0.03084776	
HGNC:4045	FZD7	0.012857745	0.986193501	
HGNC:26620	SPAG17	0.165351627	0.826317438	
 	DEPTOR	0.084995023	0.894466176	
HGNC:14074	FMN2	0.940996014	0.467028221	
HGNC:10062	RNF20	-0.213491952	0.542970622	
HGNC:30022	PPARGC1B	-1.694626706	0.027996285	
 	ELMO1	-2.674625237	4.80E-06	
HGNC:10994	SLC26A2	-0.637675747	0.156993784	
HGNC:30860	LSM11	-0.355542578	0.289673806	
HGNC:2378	MED7	0.122236204	0.762944983	
HGNC:28566	SAXO1	1.368941197	0.169357619	
HGNC:16963	RRAGA	-0.412516765	0.214922297	
HGNC:10976	SLC24A2	3.84116109	0.001984923	
HGNC:26303	PXYLP1	0.665801069	0.062879434	
 	ADCY8	-3.65980929	0.015297032	
HGNC:9872	RASA2	-0.631748971	0.090021186	
HGNC:21176	RMND1	0.949918943	0.04610967	
HGNC:16798	RAET1L	3.07546393	0.028308484	
HGNC:10902	SLA	-2.023073784	0.001099116	
HGNC:24257	TMBIM4	0.892079166	0.144960949	
HGNC:12662	VBP1	0.424510004	0.128948413	
HGNC:16499	RAB39B	3.254153377	0.008541287	
 	CLIC2	-3.176694293	2.05E-05	
 	AFF2	-2.682191961	0.006548463	
HGNC:27820	MICU3	-2.68586103	0.005574348	
HGNC:18708	GRIP1	0.967805066	0.2460165	
HGNC:24928	VPS37A	0.687939832	0.203213807	
HGNC:6323	KIF5A	2.338040396	0.122506314	
HGNC:7646	NAT2	2.4975693	0.075774956	
HGNC:19093	PSD3	-1.047688759	0.149915706	
 	CARNMT1	0.330832069	0.313371926	
HGNC:23526	MCU	-0.285118054	0.323512326	
 	ELMSAN1	0.076909595	0.837082425	
 	CFAP70	-0.489314119	0.393687523	
HGNC:4382	GNA14	-1.130179638	0.144817026	
HGNC:19854	FAM161B	1.944632196	0.042663292	
HGNC:4390	GNAQ	-1.094001567	0.132839126	
HGNC:18081	WIF1	-5.777986651	0.014160798	
HGNC:12553	UGT2B4	5.398186014	0.037774394	
HGNC:13300	GPR61	0.074150908	0.899488703	
HGNC:7162	MMP16	-1.767921295	0.032642633	
 	ADK	0.220091535	0.454890749	
HGNC:6284	KCNMA1	-0.23690683	0.776852145	
 	BATF	2.40564828	0.007446977	
 	DCK	0.715094162	0.161569966	
 	ADAMTS3	-0.511186352	0.663925495	
 	DPY19L4	0.082240997	0.864100013	
HGNC:28625	NDUFAF6	1.90110555	0.001280526	
 	DRAM2	-0.959374663	0.016727374	
 	C8orf37	0.661396648	0.200248775	
 	CFAP161	-1.122695721	0.151503605	
 	ADAMTSL3	-2.145066836	0.050217669	
 	ART3	-0.411761815	0.731369677	
HGNC:11001	SLC28A1	0.023298871	0.981263397	
HGNC:30493	WHAMM	-0.630013937	0.125881076	
 	CXCL13	3.709402662	0.159099955	
HGNC:16021	N6AMT1	0.300953295	0.43365856	
HGNC:1302	RWDD2B	0.368494487	0.252116043	
HGNC:12614	USP16	-0.54426028	0.077440869	
 	CCT8	0.881051482	0.002229903	
HGNC:16457	MAP3K7CL	-0.852973669	0.122841844	
 	BACH1	-0.735852459	0.055405005	
 	CLDN8	-1.423954759	0.449222554	
HGNC:11854	TSPAN7	-4.188961559	1.10E-05	
HGNC:11805	TIAM1	-1.08843308	0.051266546	
HGNC:19304	SCAF4	0.431443339	0.088888489	
HGNC:10295	RPGR	-0.843156932	0.053954829	
 	CDK20	1.311746913	0.00743361	
HGNC:21156	PCGF6	-0.552911089	0.18926822	
 	ANKRD9	0.252124073	0.635016304	
HGNC:29574	SFR1	0.177179045	0.71886031	
HGNC:16699	SORCS3	-4.34944279	0.024974571	
HGNC:16086	SFXN2	1.745368349	0.007305414	
 	ATP5MPL	0.649877474	0.09510502	
HGNC:4017	FUT6	3.269081059	0.092720198	
HGNC:20122	TDRD9	1.164967432	0.434289172	
HGNC:3674	FGF18	-1.871706345	0.087191977	
HGNC:8655	PCDH1	0.496276332	0.3208298	
HGNC:26299	SH3RF2	-0.928649437	0.350900058	
HGNC:4221	GDF6	-1.338968997	0.040550861	
HGNC:12582	UQCRB	0.632066999	0.268897101	
HGNC:24258	MTERF3	1.04335102	0.03969508	
HGNC:9587	PTDSS1	0.87836229	0.064773767	
HGNC:9305	PPP2R2B	-2.890784148	0.000393909	
HGNC:10333	RPL30	0.994584832	0.070003214	
HGNC:6301	KCNS2	-3.57605867	0.002752785	
HGNC:25202	FAM122C	0.084509994	0.870998656	
HGNC:11471	SUPV3L1	0.720491728	0.149429856	
HGNC:30490	FAM122B	0.797130384	0.005925666	
 	EEF1A1	-0.600706598	0.091861915	
HGNC:28521	FBXO43	2.721240975	0.008939103	
HGNC:23302	HKDC1	-1.056287258	0.070185708	
HGNC:4922	HK1	0.769772545	0.027274532	
HGNC:28531	TYSND1	0.412030212	0.201097821	
HGNC:18145	PHF6	0.488255963	0.117253092	
 	CD109	-1.758199259	0.019179692	
HGNC:21226	LRFN2	4.496556664	0.004392573	
HGNC:7865	NODAL	-2.717877088	0.013821956	
HGNC:12490	UBE2L6	0.659939757	0.020744045	
HGNC:18472	ZDHHC5	0.37417948	0.156605332	
HGNC:29600	MED19	0.65710379	0.060087421	
HGNC:18019	ZFAND3	0.384797087	0.279453988	
HGNC:17867	NPTN	-0.053945476	0.88738868	
HGNC:17582	KAT6B	0.791951078	0.139034294	
HGNC:26320	SAMD8	-1.200606839	0.004953113	
HGNC:30265	RAB11FIP1	1.255590991	0.096806391	
HGNC:24178	GLYATL2	-0.937269415	0.391650368	
HGNC:10665	UTP14A	0.56086203	0.109062657	
 	AIFM1	0.593433999	0.04229517	
HGNC:6875	MAPK13	1.97678027	0.001919891	
 	BAG4	0.324337575	0.562831223	
HGNC:7315	MS4A1	-2.934909983	0.025399178	
HGNC:30888	TBC1D31	0.964404429	0.143575595	
HGNC:25490	WDYHV1	1.544120923	0.003502639	
 	ATAD2	2.345898333	0.001593237	
HGNC:16731	FBXO32	0.663411373	0.535078208	
HGNC:26513	NSMCE2	1.044365011	0.043885833	
HGNC:25173	ZNF689	0.584385948	0.341649439	
HGNC:28458	PRR14	1.115061646	0.002038738	
HGNC:20442	FBRS	1.207743175	0.000271535	
HGNC:27622	FRRS1	-0.923426361	0.153169174	
HGNC:8931	PHKG2	1.616599342	0.000375825	
HGNC:23363	MFSD14A	-0.305254818	0.530234558	
HGNC:25403	SASS6	0.55977492	0.177050391	
 	COX6A2	-0.95521459	0.531979881	
HGNC:6146	ITGAD	-1.281223212	0.179494867	
 	ADGRG4	-6.445061098	3.39E-05	
HGNC:12874	ZIC3	2.407904546	0.178637114	
HGNC:21721	MALSU1	0.284356183	0.355581608	
HGNC:29122	VPS8	-0.118198512	0.613086116	
HGNC:4119	GALK2	-0.164974949	0.667472102	
 	B3GNT7	-1.431308981	0.032973999	
HGNC:26827	MPV17L	1.521436508	0.009785187	
 	BUB1B	2.241256397	0.008625807	
HGNC:8788	PDE6D	0.717185327	0.066993694	
 	EIF4A2	-0.273121667	0.342481395	
 	BRPF1	0.417477878	0.143843252	
HGNC:28437	RPUSD3	1.072976578	0.003396919	
HGNC:28988	TATDN2	0.751779328	0.048268446	
HGNC:18129	GHRL	0.228731827	0.767890071	
HGNC:10697	SEC13	0.703062138	0.03980364	
HGNC:32278	FAM92A1P1	-2.333577327	0.037402896	
 	EXOG	-0.226702117	0.605742027	
HGNC:29909	NTAN1	-1.166525172	0.012812894	
HGNC:16789	NMNAT2	-0.105662756	0.930460537	
HGNC:6775	ZFYVE9	-0.794952016	0.06124501	
 	ATP2B2	3.221278604	0.064833311	
HGNC:11042	SLC6A1	-0.819568628	0.187292214	
HGNC:30045	SMG1	-0.826950137	0.048921868	
HGNC:25180	FCHO2	-0.864472714	0.040911431	
HGNC:19097	RBPMS	-1.446866286	0.007019851	
HGNC:27031	TMEM171	3.047294583	0.055811372	
HGNC:11823	TIMP4	-7.373865867	4.27E-06	
HGNC:11495	SYN2	-4.826124754	7.70E-06	
HGNC:7997	NRG1	2.71893957	0.189329975	
HGNC:24299	ODR4	1.232949253	0.009211769	
 	CPT2	0.116601245	0.767228842	
HGNC:25528	NECAP2	-0.570160656	0.050679828	
HGNC:6700	LRP8	1.950041408	0.006134238	
HGNC:8624	PAXIP1	0.593869559	0.080035804	
HGNC:17885	STEAP2	0.198914419	0.769129695	
HGNC:15674	SSBP3	0.103922975	0.797046094	
 	CLDN12	1.200645785	0.042607752	
HGNC:7160	MMP14	-0.434248547	0.263029052	
HGNC:4038	FZD1	0.11558771	0.856689791	
HGNC:29941	GATAD1	-0.003228151	0.992922464	
HGNC:28391	SUSD3	3.035455923	0.01227815	
HGNC:52658	ZFHX2-AS1	1.182003909	0.037603088	
HGNC:28331	TMED6	-0.885323767	0.143080415	
 	DHRS4	0.420096404	0.387787424	
 	ARMC12	0.031825224	0.962362707	
 	DDX19B	-0.06499819	0.840439632	
HGNC:10863	ST3GAL2	-1.520112556	0.004070693	
HGNC:29500	FUK	1.252545199	0.004148867	
HGNC:28529	IL34	-1.668544077	0.036108153	
 	DHRS1	0.434445172	0.293395251	
 	CACNA1D	3.081737842	0.023661697	
 	ARSE	0.809340001	0.298268785	
HGNC:6342	KIT	-3.505342208	0.010530461	
HGNC:19368	HYDIN	0.176977239	0.868724523	
 	AASDH	-0.212443417	0.696445966	
HGNC:12981	ZNF19	0.104821736	0.826647903	
 	CACNA2D3	2.873355945	0.073400526	
HGNC:17384	RNF111	-0.857795414	0.013626488	
 	CCNB2	2.609423648	0.001287119	
HGNC:28379	FAM81A	1.648908313	0.051008532	
HGNC:7599	MYO1E	-0.629380508	0.148980326	
 	APPL1	-0.450222391	0.131157166	
HGNC:26583	MUM1L1	0.341429751	0.710741221	
 	AFAP1L1	-3.278982803	0.000194461	
HGNC:3051	TSC22D3	-0.853277379	0.100192412	
HGNC:3044	VPS26C	-0.546895661	0.067869152	
 	DYRK1A	0.163462751	0.54191319	
HGNC:6267	KCNJ6	2.948610289	0.038901298	
HGNC:6261	KCNJ15	-1.852011908	0.011463138	
 	ERG	-3.394988073	1.70E-05	
 	ETS2	-1.978801215	9.32E-05	
HGNC:20660	TSPAN18	-2.784472142	1.66E-05	
HGNC:1255	LCA5L	1.524706443	0.009299579	
HGNC:16872	SLC35B2	1.007214333	0.001913042	
HGNC:26217	TMEM164	1.422548711	0.139296651	
HGNC:7532	MX1	0.529228039	0.213365521	
 	CREB3L1	1.095570968	0.134435377	
 	C2CD2	-3.495424029	5.02E-05	
HGNC:30681	TAB3	-0.153775572	0.710207911	
HGNC:28237	SLC38A10	0.614355422	0.055862717	
 	C9orf43	1.239079761	0.040699796	
HGNC:33529	PALM2-AKAP2	-5.307042198	0.000959633	
HGNC:29416	ZNF618	-0.745936551	0.049993778	
 	DGKI	-1.676781361	0.039951156	
HGNC:24513	TMEM268	0.654024062	0.148193489	
HGNC:27034	SVOPL	0.391993737	0.755690208	
HGNC:16315	SNX22	2.670072184	0.011318869	
HGNC:21931	UBN2	-0.241081449	0.448246751	
 	BRAF	-0.421693568	0.130722052	
HGNC:11020	SLC34A2	-0.193071194	0.918517455	
 	ACAN	2.261501273	0.030903982	
HGNC:22420	PSMG3	1.485903235	0.01301116	
 	CABP1	-2.756280023	0.000548915	
HGNC:18340	WDR19	-0.940001503	0.009435627	
HGNC:20651	SLC37A3	-0.766559527	0.017842589	
 	AP3S2	-0.855955843	0.020861212	
HGNC:18267	FMNL2	-2.510820777	0.002592358	
HGNC:27172	GAREM2	-0.876647563	0.159770705	
HGNC:30424	SPPL3	0.086331372	0.723439785	
 	DPYSL5	3.793030384	0.034209602	
 	DRC1	1.698313883	0.234086897	
HGNC:9768	RAB28	-0.562324961	0.132856794	
HGNC:28390	FAM213B	1.451947901	0.002181238	
HGNC:11912	TNFRSF14	0.098332611	0.783551194	
HGNC:19366	PANK4	0.225440267	0.486439795	
 	CIB4	2.850243471	0.083060035	
HGNC:29635	MEGF11	-1.08620157	0.213151829	
 	C12orf43	-0.072741228	0.781553854	
HGNC:8851	PEX10	0.549147539	0.124836619	
HGNC:30309	RER1	0.261365751	0.380596314	
HGNC:22226	RADIL	0.160762735	0.764687528	
HGNC:10896	SKI	-1.049545403	0.010330106	
HGNC:32225	WIPI2	-0.071886243	0.74255196	
HGNC:18640	LDLRAP1	0.323509689	0.249892433	
 	AGAP1	0.212043138	0.668030704	
HGNC:28943	KRTCAP3	4.186581017	0.002836952	
 	ANKRD61	0.37507557	0.552661356	
HGNC:8579	PAFAH2	0.632037763	0.044469963	
 	EXTL1	3.896505687	0.03663706	
HGNC:11013	SLC30A2	1.98179153	0.068902768	
 	BABAM2	0.21920051	0.438574836	
HGNC:16007	TRIM63	-2.951639147	0.00278792	
HGNC:28506	WDR66	1.087056091	0.02987038	
HGNC:14053	MRPL17	1.303545535	0.001594345	
 	DUSP2	2.400932712	0.03620777	
HGNC:25839	GRHL3	2.246592158	0.0030508	
HGNC:30600	UBXN11	1.047766071	0.060893708	
HGNC:22939	NLRP14	-1.782948734	0.072791413	
HGNC:30184	PTPDC1	-0.481600793	0.226201464	
HGNC:22946	GALNT14	2.855578793	0.016348933	
HGNC:7664	NCK1	-0.853730952	0.008422883	
HGNC:5147	HPD	-1.96135163	0.010435899	
HGNC:19973	RHPN1	4.106456759	9.51E-07	
HGNC:27007	TPRG1L	-0.63030502	0.060833367	
HGNC:28562	LRRC43	0.549994095	0.494558402	
HGNC:16881	AAED1	-1.867878294	0.000187037	
HGNC:12805	XDH	3.257682633	0.120873777	
HGNC:25508	XKR8	0.214602326	0.561781235	
 	CNNM4	1.635873701	0.009047818	
 	EYA3	-0.019344723	0.944617311	
 	DZIP1L	-2.016600271	0.001433896	
HGNC:30744	TMSB15A	3.002123527	0.033380407	
HGNC:3584	FANCC	-0.061324032	0.8462879	
HGNC:7227	MRAS	-2.387921629	0.012316836	
HGNC:12733	WASF2	-1.571764325	0.000923749	
 	ABHD3	-0.369200057	0.498187824	
 	ESYT3	1.384914641	0.24857861	
 	FAIM	-0.230814847	0.52646077	
HGNC:28273	FAM46B	-0.610822184	0.548518961	
 	CLSTN2	-0.296373504	0.730552721	
 	COLEC12	-1.087923795	0.337484243	
HGNC:32947	RNF207	0.678102984	0.276143636	
 	CUL4B	-0.237766756	0.339028653	
HGNC:23618	GPR153	-1.460643997	0.021856252	
HGNC:14430	SLC13A3	0.343656212	0.662355789	
HGNC:25169	GPRASP2	-0.872716676	0.085783965	
HGNC:16083	RHBDL2	1.520907496	0.014219376	
 	AUTS2	0.578944088	0.336972924	
HGNC:29215	SHROOM4	-2.702816876	5.43E-05	
HGNC:4747	HIST1H2BD	4.500535342	0.000243585	
 	CDC25C	4.025734093	0.000578091	
HGNC:4788	HIST1H4H	4.061983002	0.001424354	
HGNC:25207	MITD1	0.105170512	0.815598831	
 	EIF5B	0.847212257	0.089595511	
HGNC:26537	RIBC1	2.008779267	0.003498665	
HGNC:28612	TMSB15B	1.696752643	0.081497941	
 	CATIP	0.903030372	0.199084023	
 	CNOT11	0.815330069	0.00346849	
HGNC:6231	KCNB1	-2.376157358	0.048783119	
HGNC:28743	TSPAN33	0.648912307	0.371163985	
HGNC:7998	NRG2	-4.314332255	7.98E-07	
 	AHCYL2	-0.238882972	0.554985928	
 	B4GALT5	-1.213654187	0.007481775	
 	CD1D	-1.591956375	0.009290965	
 	CD1A	1.557402981	0.093250008	
HGNC:14681	SPATA2	0.645270815	0.086035094	
 	CD1C	-3.622580034	0.00071619	
HGNC:25561	FAM86C1	1.313509927	0.008711426	
 	CD1B	-1.589807912	0.101724179	
 	DNAH3	1.120496449	0.123158529	
 	CD1E	-1.419055111	0.123996551	
 	CPA2	-3.534336882	0.003718435	
HGNC:7660	NCF1	-1.915238995	0.004534556	
 	CPA5	0.961858412	0.308995152	
HGNC:25455	TSR2	1.062836274	0.003438844	
HGNC:14946	PPP1R9A	0.043918582	0.91835863	
HGNC:25091	ZC3H18	0.566627944	0.13424755	
HGNC:25206	ZFAND2B	0.507762383	0.223488041	
HGNC:28804	GDPD5	-3.002612781	8.44E-05	
 	DYNC1I1	-1.560624073	0.00521971	
HGNC:8872	PFKFB1	-5.672100609	1.32E-05	
 	ALAS2	-6.768122223	0.000169862	
HGNC:22301	TMED4	1.132883493	0.005845291	
HGNC:14951	PPP1R15B	-0.195101513	0.611768114	
 	COPG2	0.361225168	0.218020889	
 	EMSY	-0.312098849	0.243470478	
HGNC:20880	GPAT4	1.182055904	0.006477793	
HGNC:18053	PKD1L1	-1.50889479	0.061295682	
HGNC:13172	ZSCAN12	-0.032161053	0.954309371	
HGNC:11554	TAGLN2	0.760187479	0.184293822	
 	ELK4	-0.350871205	0.392306857	
HGNC:21391	SLAMF8	-0.655237178	0.326417924	
HGNC:8642	SLC45A3	1.172034569	0.12373993	
 	DUSP23	1.045313373	0.027510462	
HGNC:28856	RNF166	-0.135635775	0.794583241	
HGNC:7650	NBL1	1.776768867	0.124151561	
HGNC:20599	ITLN2	7.618773043	0.017124743	
 	F11R	1.137122151	0.005728217	
HGNC:12593	USF1	0.794423266	0.068911068	
HGNC:28393	SPATA2L	1.776875148	0.003817759	
HGNC:7828	NIT1	0.45859507	0.12869054	
 	DEDD	0.327475108	0.297352727	
HGNC:23330	ZNF276	0.344922998	0.519777715	
HGNC:7930	NPM2	1.277200164	0.257852158	
 	EDA	-0.95273681	0.229709271	
HGNC:3673	FGF17	-0.429961495	0.681262013	
HGNC:26538	VWA5B1	-2.313898511	0.010372868	
 	CDA	-0.998785841	0.102404294	
HGNC:14581	PINK1	-0.722024316	0.225404939	
 	B4GALT3	1.502225473	9.34E-05	
 	DMTN	-0.695971269	0.250840196	
 	ADAMTS4	-0.109357342	0.873056927	
HGNC:16492	FAM160B2	-0.199994194	0.501769723	
HGNC:7708	NDUFS2	0.747902768	0.010622385	
HGNC:23091	SLC5A11	1.728261205	0.021395271	
HGNC:3611	FCER1G	-1.888620566	0.003869024	
HGNC:25756	TOMM40L	0.799316425	0.048320222	
HGNC:7225	MPZ	1.339311068	0.383223412	
 	CCAR2	0.705138994	0.074918525	
HGNC:12779	WNT9B	-0.644949982	0.523275164	
 	CACHD1	-3.168071863	0.001603829	
 	CDC42SE2	-0.669903015	0.031120415	
HGNC:20655	RAPGEF6	0.37416852	0.343961246	
 	EPB41	-0.187560313	0.660656374	
HGNC:1286	MIS18A	1.435861637	0.004514657	
 	ALG8	0.658082126	0.049722279	
HGNC:13613	FBXW5	0.371735202	0.401576818	
 	C21orf59	1.700681247	0.000423635	
HGNC:11503	SYNJ1	-0.590190725	0.106972544	
HGNC:13579	PAXBP1	0.230785005	0.514332725	
HGNC:5433	IFNAR2	-1.237104104	0.00290598	
HGNC:14055	MRPL10	0.047669172	0.86683626	
HGNC:5440	IFNGR2	-0.467124478	0.186376074	
HGNC:4163	GART	0.11774042	0.643232205	
HGNC:11183	SON	-0.410881777	0.273128193	
 	DONSON	0.901624066	0.031881496	
HGNC:20566	SV2A	0.13738894	0.871259703	
HGNC:6472	LAD1	3.902265782	0.026108555	
HGNC:11373	STC1	4.674664618	0.004956414	
HGNC:11945	TNNI1	0.863664822	0.546152373	
 	CSRP1	-0.043270634	0.95051916	
HGNC:5112	HOXB13	10.57057443	0.003174923	
 	C1QC	-2.286643936	0.001614374	
HGNC:6242	KCNE2	0.597239134	0.253079723	
 	ATP5MC1	1.233671333	0.0049291	
HGNC:3040	RCAN1	-1.843577961	0.000708843	
HGNC:25847	UBE2Z	0.553828531	0.163334209	
 	CIART	1.542071725	0.088039728	
HGNC:17028	SNF8	0.347039307	0.25740491	
 	CLIC6	4.157856625	0.049803912	
 	CCDC24	3.104794925	0.000155108	
HGNC:10471	RUNX1	0.866190745	0.164956444	
 	CBR1	0.218276872	0.648174484	
 	CBR3	-1.136408457	0.072524834	
HGNC:23674	TUBBP5	1.395589337	0.319036075	
 	ACTC1	-5.431595029	0.001086133	
HGNC:23572	MORC3	-1.060743738	0.004722148	
 	CHAF1B	1.619316349	0.001328103	
 	CLDN14	1.093349202	0.217243148	
HGNC:10883	SIM2	1.269317567	0.185674595	
HGNC:4976	HLCS	0.480607112	0.151981209	
HGNC:13441	SCUBE1	0.763790392	0.428994277	
 	ARHGAP27	-0.180687643	0.584681783	
 	ADPGK	-0.136394376	0.574018108	
HGNC:9629	PTMS	1.433678412	0.004639539	
HGNC:30038	PLA2G4D	4.038934948	0.01462198	
HGNC:18368	PADI4	-2.019963367	0.136064067	
 	ADIPOR1	1.293588513	0.002039658	
 	CYB5R1	1.558589627	0.007149205	
HGNC:9561	PSMD4	1.136976444	0.015596055	
